Date,NAV
2023-07-18,10.0069
2023-07-19,10.0026
2023-07-20,10.055
2023-07-21,10.0223
2023-07-24,10.0207
2023-07-25,10.0513
2023-07-26,10.0793
2023-07-27,10.2097
2023-07-28,10.2275
2023-07-31,10.2659
2023-08-01,10.2548
2023-08-02,10.1952
2023-08-03,10.2837
2023-08-04,10.349
2023-08-07,10.4809
2023-08-08,10.4836
2023-08-09,10.5333
2023-08-10,10.5236
2023-08-11,10.4522
2023-08-14,10.429
2023-08-16,10.5016
2023-08-17,10.4232
2023-08-18,10.406
2023-08-21,10.4922
2023-08-22,10.5061
2023-08-23,10.4834
2023-08-24,10.5239
2023-08-25,10.4937
2023-08-28,10.5629
2023-08-29,10.533
2023-08-30,10.5855
2023-08-31,10.6156
2023-09-01,10.6008
2023-09-04,10.6438
2023-09-05,10.7685
2023-09-06,10.7923
2023-09-07,10.8298
2023-09-08,10.8383
2023-09-11,10.8764
2023-09-12,10.7709
2023-09-13,10.9288
2023-09-14,10.9792
2023-09-15,11.0455
2023-09-18,10.9448
2023-09-20,10.7999
2023-09-21,10.7077
2023-09-22,10.6478
2023-09-25,10.6154
2023-09-26,10.5661
2023-09-27,10.6677
2023-09-29,10.7655
2023-10-03,10.7884
2023-10-04,10.6476
2023-10-05,10.6094
2023-10-06,10.6987
2023-10-09,10.5923
2023-10-10,10.6956
2023-10-11,10.6711
2023-10-12,10.7362
2023-10-13,10.7798
2023-10-16,10.8068
2023-10-17,10.8196
2023-10-18,10.8174
2023-10-19,10.7816
2023-10-20,10.6224
2023-10-23,10.3741
2023-10-25,10.4304
2023-10-26,10.3097
2023-10-27,10.3731
2023-10-30,10.4032
2023-10-31,10.3536
2023-11-01,10.3766
2023-11-02,10.4556
2023-11-03,10.5449
2023-11-06,10.5641
2023-11-07,10.6502
2023-11-08,10.7745
2023-11-09,10.816
2023-11-10,10.8352
2023-11-13,10.8436
2023-11-15,10.9285
2023-11-16,11.0283
2023-11-17,11.1225
2023-11-20,11.1783
2023-11-21,11.2703
2023-11-22,11.3436
2023-11-23,11.3358
2023-11-24,11.4318
2023-11-28,11.4154
2023-11-29,11.6533
2023-11-30,11.7027
2023-12-01,11.8443
2023-12-04,11.9094
2023-12-05,11.8998
2023-12-06,11.8966
2023-12-07,11.923
2023-12-08,11.7745
2023-12-11,11.766
2023-12-12,11.7739
2023-12-13,11.855
2023-12-14,11.8883
2023-12-15,11.8319
2023-12-18,11.9142
2023-12-19,11.9454
2023-12-20,11.5985
2023-12-21,11.8288
2023-12-22,11.9762
2023-12-26,12.0807
2023-12-27,12.2219
2023-12-28,12.2724
2023-12-29,12.2653
2024-01-01,12.3725
2024-01-02,12.544
2024-01-03,12.6498
2024-01-04,12.7857
2024-01-05,12.7869
2024-01-08,12.6604
2024-01-09,12.7742
2024-01-10,12.958
2024-01-11,13.0566
2024-01-12,13.002
2024-01-15,13.1374
2024-01-16,13.1324
2024-01-17,12.9667
2024-01-18,13.0987
2024-01-19,13.1939
2024-01-23,12.8951
2024-01-24,13.0595
2024-01-25,13.0024
2024-01-29,13.2669
2024-01-30,13.1664
2024-01-31,13.3838
2024-02-01,13.2904
2024-02-02,13.4383
2024-02-05,13.5697
2024-02-06,13.794
2024-02-07,13.8515
2024-02-08,13.7642
2024-02-09,13.6169
2024-02-12,13.5144
2024-02-13,13.5571
2024-02-14,13.707
2024-02-15,13.8089
2024-02-16,13.9739
2024-02-19,14.1022
2024-02-20,14.0799
2024-02-21,13.9543
2024-02-22,13.9923
2024-02-23,14.0155
2024-02-26,13.8635
2024-02-27,13.8913
2024-02-28,13.5934
2024-02-29,13.6065
2024-03-01,13.7378
2024-03-04,13.8808
2024-03-05,13.7851
2024-03-06,13.5595
2024-03-07,13.5567
2024-03-11,13.3412
2024-03-12,13.1293
2024-03-13,12.5324
2024-03-14,12.9043
2024-03-15,12.8703
2024-03-18,12.9527
2024-03-19,12.7837
2024-03-20,12.8346
2024-03-21,13.0265
2024-03-22,13.061
2024-03-26,12.9998
2024-03-27,13.199
2024-03-28,13.2738
2024-03-31,13.2732
