Date,NAV
2015-11-23,12.696
2015-11-24,12.673
2015-11-26,12.6491
2015-11-27,12.7186
2015-11-30,12.8233
2015-12-01,12.8602
2015-12-02,12.8517
2015-12-03,12.8172
2015-12-04,12.753
2015-12-07,12.6994
2015-12-08,12.4721
2015-12-09,12.3038
2015-12-10,12.4172
2015-12-11,12.2651
2015-12-14,12.3505
2015-12-15,12.4009
2015-12-16,12.444
2015-12-17,12.5579
2015-12-18,12.6387
2015-12-21,12.773
2015-12-22,12.7725
2015-12-23,12.8399
2015-12-24,12.8746
2015-12-28,12.8282
2015-12-29,12.8413
2015-12-30,12.9452
2015-12-31,13.0219
2016-01-01,13.1911
2016-01-04,12.9706
2016-01-05,13.2574
2016-01-06,13.1949
2016-01-07,12.7775
2016-01-08,12.9945
2016-01-11,12.9815
2016-01-12,12.8272
2016-01-13,12.753
2016-01-14,12.5923
2016-01-15,12.2812
2016-01-18,11.9453
2016-01-19,11.9977
2016-01-20,11.7459
2016-01-21,11.8242
2016-01-22,12.0491
2016-01-25,12.1341
2016-01-27,12.2096
2016-01-28,12.1808
2016-01-29,12.3602
2016-02-01,12.3506
2016-02-02,12.1462
2016-02-03,11.8824
2016-02-04,11.7821
2016-02-05,11.8868
2016-02-08,11.9329
2016-02-09,11.757
2016-02-10,11.5832
2016-02-11,11.054
2016-02-12,11.007
2016-02-15,11.4433
2016-02-16,11.1865
2016-02-17,11.2678
2016-02-18,11.3241
2016-02-19,11.3915
2016-02-22,11.3822
2016-02-23,11.2549
2016-02-24,11.1482
2016-02-25,10.9549
2016-02-26,10.9192
2016-02-29,10.8223
2016-03-01,11.1611
2016-03-02,11.3524
2016-03-03,11.4315
2016-03-04,11.5047
2016-03-08,11.4077
2016-03-09,11.5561
2016-03-10,11.5445
2016-03-11,11.4919
2016-03-14,11.5437
2016-03-15,11.4606
2016-03-16,11.499
2016-03-17,11.6704
2016-03-18,11.6977
2016-03-21,11.869
2016-03-22,11.8321
2016-03-23,11.8454
2016-03-28,11.6338
2016-03-29,11.712
2016-03-30,11.9367
2016-03-31,12.0072
2016-04-01,12.0669
2016-04-04,12.1619
2016-04-05,11.9876
2016-04-06,12.179
2016-04-07,12.0984
2016-04-08,12.1207
2016-04-11,12.2651
2016-04-12,12.2641
2016-04-13,12.3743
2016-04-18,12.5996
2016-04-20,12.5664
2016-04-21,12.4723
2016-04-22,12.4765
2016-04-25,12.4046
2016-04-26,12.5344
2016-04-27,12.4919
2016-04-28,12.4366
2016-04-29,12.5021
2016-05-02,12.508
2016-05-03,12.442
2016-05-04,12.3089
2016-05-05,12.4286
2016-05-06,12.4131
2016-05-09,12.5508
2016-05-10,12.6087
2016-05-11,12.623
2016-05-12,12.7275
2016-05-13,12.7892
2016-05-16,12.7682
2016-05-17,12.7066
2016-05-18,12.7379
2016-05-19,12.6233
2016-05-20,12.4779
2016-05-23,12.3891
2016-05-24,12.3249
2016-05-25,12.3734
2016-05-26,12.693
2016-05-27,12.7056
2016-05-30,12.7925
2016-05-31,12.6913
2016-06-01,12.6429
2016-06-02,12.7175
2016-06-03,12.6966
2016-06-06,12.8244
2016-06-07,12.963
2016-06-08,13.0501
2016-06-09,13.0989
2016-06-10,13.0722
2016-06-13,12.9161
2016-06-14,12.9156
2016-06-15,13.0823
2016-06-16,13.065
2016-06-17,12.996
2016-06-20,13.0907
2016-06-21,13.1004
2016-06-22,12.994
2016-06-23,13.015
2016-06-24,12.8365
2016-06-27,12.9503
2016-06-28,13.1171
2016-06-29,13.3191
2016-06-30,13.4906
2016-07-01,13.5601
2016-07-04,13.6405
2016-07-05,13.6742
2016-07-07,13.7204
2016-07-08,13.6802
2016-07-11,13.763
2016-07-12,13.7623
2016-07-13,13.5807
2016-07-14,13.6916
2016-07-15,13.6353
2016-07-18,13.5839
2016-07-19,13.5695
2016-07-20,13.645
2016-07-21,13.5613
2016-07-22,13.6667
2016-07-25,13.7875
2016-07-26,13.769
2016-07-27,13.8352
2016-07-28,13.8628
2016-07-29,13.844
2016-08-01,13.868
2016-08-02,13.841
2016-08-03,13.7694
2016-08-04,13.9821
2016-08-05,14.1584
2016-08-08,14.242
2016-08-09,14.2681
2016-08-10,14.2093
2016-08-11,14.1537
2016-08-12,14.1873
2016-08-16,14.1136
2016-08-17,14.1818
2016-08-18,14.4069
2016-08-19,14.4572
2016-08-22,14.3835
2016-08-23,14.298
2016-08-24,14.3534
2016-08-25,14.4069
2016-08-26,14.3991
2016-08-29,14.4339
2016-08-30,14.5236
2016-08-31,14.6933
2016-09-01,14.7118
2016-09-02,14.8403
2016-09-06,14.9801
2016-09-07,14.9335
2016-09-08,14.986
2016-09-09,14.8739
2016-09-12,14.4469
2016-09-14,14.496
2016-09-15,14.5097
2016-09-16,14.5306
2016-09-19,14.5048
2016-09-20,14.746
2016-09-21,14.7948
2016-09-22,14.9171
2016-09-23,14.8796
2016-09-26,14.7842
2016-09-27,14.7985
2016-09-28,14.88
2016-09-29,14.2616
2016-09-30,14.6951
2016-10-03,14.9937
2016-10-04,14.9972
2016-10-05,15.0595
2016-10-06,14.957
2016-10-07,14.9156
2016-10-10,15.0161
2016-10-13,14.8813
2016-10-14,15.032
2016-10-17,14.9786
2016-10-18,15.0394
2016-10-19,14.9881
2016-10-20,15.1001
2016-10-21,15.1091
2016-10-24,15.1129
2016-10-25,15.165
2016-10-26,15.1254
2016-10-27,14.9453
2016-10-28,15.0986
2016-11-01,15.1341
2016-11-02,14.7831
2016-11-03,14.7051
2016-11-04,14.4816
2016-11-07,14.6974
2016-11-08,14.7223
2016-11-09,14.6214
2016-11-10,14.9926
2016-11-11,14.6546
2016-11-15,14.0133
2016-11-16,14.0357
2016-11-17,14.0732
2016-11-18,14.1852
2016-11-21,13.8548
2016-11-22,13.9061
2016-11-23,13.9996
2016-11-24,14.0258
2016-11-25,14.2376
2016-11-28,14.3476
2016-11-29,14.3889
2016-11-30,14.6847
2016-12-01,14.5163
2016-12-02,14.3614
2016-12-05,14.3882
2016-12-06,14.4199
2016-12-07,14.3741
2016-12-08,14.55
2016-12-09,14.4942
2016-12-12,14.4314
2016-12-13,14.3776
2016-12-14,14.2788
2016-12-15,14.3061
2016-12-16,14.2541
2016-12-19,14.1074
2016-12-20,14.079
2016-12-21,14.0499
2016-12-22,13.8171
2016-12-23,13.8512
2016-12-26,13.5269
2016-12-27,13.6984
2016-12-28,13.8349
2016-12-29,13.957
2016-12-30,14.0835
2017-01-02,14.1775
2017-01-03,14.3326
2017-01-04,14.3121
2017-01-05,14.4347
2017-01-06,14.3745
2017-01-09,14.2906
2017-01-10,14.3626
2017-01-11,14.4465
2017-01-12,14.5141
