Date,NAV
2015-11-23,13.5597
2015-11-24,13.5428
2015-11-25,13.5459
2015-11-26,13.5489
2015-11-27,13.552
2015-11-28,13.555
2015-11-29,13.558
2015-11-30,13.5611
2015-12-01,13.5442
2015-12-02,13.5472
2015-12-03,13.5502
2015-12-04,13.5533
2015-12-05,13.5563
2015-12-06,13.5593
2015-12-07,13.5623
2015-12-08,13.5453
2015-12-09,13.5484
2015-12-10,13.5514
2015-12-11,13.5544
2015-12-12,13.5574
2015-12-13,13.5604
2015-12-14,13.5633
2015-12-15,13.5463
2015-12-16,13.5494
2015-12-17,13.5524
2015-12-18,13.5554
2015-12-19,13.5584
2015-12-20,13.5614
2015-12-21,13.5645
2015-12-22,13.5475
2015-12-23,13.5505
2015-12-24,13.5535
2015-12-25,13.5565
2015-12-26,13.5595
2015-12-27,13.5625
2015-12-28,13.5649
2015-12-29,13.5479
2015-12-30,13.5508
2015-12-31,13.5538
2016-01-01,13.5568
2016-01-02,13.5597
2016-01-03,13.5626
2016-01-04,13.5656
2016-01-05,13.5485
2016-01-06,13.5515
2016-01-07,13.5544
2016-01-08,13.5574
2016-01-09,13.5603
2016-01-10,13.5632
2016-01-11,13.5662
2016-01-12,13.5492
2016-01-13,13.5521
2016-01-14,13.5551
2016-01-15,13.558
2016-01-16,13.561
2016-01-17,13.564
2016-01-18,13.567
2016-01-19,13.5501
2016-01-20,13.5531
2016-01-21,13.5561
2016-01-22,13.559
2016-01-23,13.562
2016-01-24,13.565
2016-01-25,13.5679
2016-01-26,13.5709
2016-01-27,13.5534
2016-01-28,13.5564
2016-01-29,13.5593
2016-02-01,13.5682
2016-02-02,13.5512
2016-02-03,13.5541
2016-02-04,13.5571
2016-02-05,13.5602
2016-02-08,13.5692
2016-02-09,13.5523
2016-02-10,13.5553
2016-02-11,13.5583
2016-02-12,13.5614
2016-02-13,13.5644
2016-02-14,13.5674
2016-02-15,13.5704
2016-02-16,13.5535
2016-02-17,13.5565
2016-02-18,13.5594
2016-02-19,13.5624
2016-02-22,13.5714
2016-02-23,13.5545
2016-02-24,13.5575
2016-02-25,13.5605
2016-02-26,13.5635
2016-02-29,13.5729
2016-03-01,13.556
2016-03-02,13.559
2016-03-03,13.5621
2016-03-04,13.565
2016-03-05,13.568
2016-03-06,13.571
2016-03-07,13.574
2016-03-08,13.5569
2016-03-09,13.56
2016-03-10,13.5629
2016-03-11,13.5659
2016-03-14,13.5751
2016-03-15,13.5581
