Date,NAV
2023-12-28,10.0683
2023-12-29,10.0764
2024-01-01,10.1011
2024-01-02,10.0793
2024-01-03,9.9512
2024-01-04,9.9942
2024-01-05,9.9344
2024-01-08,9.7853
2024-01-09,9.8262
2024-01-10,9.9044
2024-01-11,9.9436
2024-01-12,9.9824
2024-01-15,10.1288
2024-01-16,10.17
2024-01-17,10.037
2024-01-18,9.987
2024-01-19,10.2187
2024-01-23,9.9989
2024-01-24,10.3287
2024-01-25,10.4226
2024-01-29,10.788
2024-01-30,10.6967
2024-01-31,10.8638
2024-02-01,10.9502
2024-02-02,11.2314
2024-02-05,11.4616
2024-02-06,11.6708
2024-02-07,11.7213
2024-02-08,11.7006
2024-02-09,11.4996
2024-02-12,11.124
2024-02-13,11.0072
2024-02-14,11.1576
2024-02-15,11.2513
2024-02-16,11.2354
2024-02-19,11.2492
2024-02-20,11.2913
2024-02-21,11.2193
2024-02-22,11.4254
2024-02-23,11.4695
2024-02-26,11.3853
2024-02-27,11.3898
2024-02-28,11.1881
2024-02-29,11.357
2024-03-01,11.7368
2024-03-04,11.8298
2024-03-05,11.7998
2024-03-06,11.6634
2024-03-07,11.7495
2024-03-11,11.5204
2024-03-12,11.228
2024-03-13,10.5589
2024-03-14,10.9005
2024-03-15,10.9016
2024-03-18,10.9806
2024-03-19,10.8161
2024-03-20,10.7682
2024-03-21,11.1291
2024-03-22,11.2901
2024-03-26,11.3533
2024-03-27,11.3727
2024-03-28,11.4289
2024-03-31,11.4293
2024-04-01,11.7971
2024-04-02,11.9524
2024-04-03,12.0084
2024-04-04,11.9858
2024-04-05,12.0418
2024-04-08,12.0575
2024-04-09,12.1304
2024-04-10,12.2814
2024-04-12,12.1896
2024-04-15,12.1415
2024-04-16,12.113
2024-04-18,12.0905
2024-04-19,12.0982
2024-04-22,12.2658
2024-04-23,12.3446
2024-04-24,12.564
2024-04-25,12.7566
2024-04-26,12.7941
2024-04-29,12.7365
2024-04-30,12.6949
2024-05-02,12.6813
2024-05-03,12.5778
2024-05-06,12.4212
2024-05-07,12.0912
2024-05-08,12.226
2024-05-09,11.8516
2024-05-10,11.9615
2024-05-13,11.9642
2024-05-14,12.307
2024-05-15,12.3717
2024-05-16,12.3697
2024-05-17,12.5588
2024-05-21,12.8255
2024-05-22,12.8524
2024-05-23,12.6466
2024-05-24,12.6865
2024-05-27,12.6459
2024-05-28,12.4772
2024-05-29,12.5003
2024-05-30,12.3444
2024-05-31,12.5539
2024-06-03,13.1254
2024-06-04,11.8008
2024-06-05,12.2407
2024-06-06,12.5512
