Date,NAV
2024-02-21,9.9984
2024-02-22,10.0258
2024-02-23,10.0283
2024-02-26,9.9653
2024-02-27,9.9743
2024-02-28,9.8946
2024-02-29,9.9942
2024-03-01,10.1008
2024-03-04,10.1366
2024-03-05,10.1165
2024-03-06,10.0732
2024-03-07,10.0537
2024-03-11,9.9894
2024-03-12,9.7869
2024-03-13,9.4597
2024-03-14,9.585
2024-03-15,9.5453
2024-03-18,9.5639
2024-03-19,9.4861
2024-03-20,9.5177
2024-03-21,9.707
2024-03-22,9.7721
2024-03-26,9.8048
2024-03-27,9.8451
2024-03-28,9.9191
2024-03-31,9.9206
2024-04-01,10.1076
2024-04-02,10.27
2024-04-03,10.3142
2024-04-04,10.2548
2024-04-05,10.3097
2024-04-08,10.333
2024-04-09,10.3722
2024-04-10,10.492
2024-04-12,10.4654
2024-04-15,10.3894
2024-04-16,10.421
2024-04-18,10.2788
2024-04-19,10.323
2024-04-22,10.4098
2024-04-23,10.4839
2024-04-24,10.6988
2024-04-25,10.86
2024-04-26,10.9638
2024-04-29,10.9296
2024-04-30,10.8685
2024-05-02,10.9431
2024-05-03,10.9621
2024-05-06,10.7137
2024-05-07,10.3952
2024-05-08,10.557
2024-05-09,10.1977
2024-05-10,10.3204
2024-05-13,10.3887
2024-05-14,10.8603
2024-05-15,10.8872
2024-05-16,11.0002
2024-05-17,11.3653
2024-05-21,11.801
2024-05-22,11.8182
2024-05-23,11.9462
2024-05-24,11.7966
2024-05-27,11.7824
2024-05-28,11.5603
2024-05-29,11.5365
2024-05-30,11.381
2024-05-31,11.5008
2024-06-03,12.1083
2024-06-04,10.4562
2024-06-05,10.689
2024-06-06,11.1165
2024-06-07,11.2335
2024-06-10,11.2693
2024-06-11,11.511
2024-06-12,11.6269
2024-06-13,11.6306
2024-06-14,11.9335
2024-06-18,11.9773
2024-06-19,11.7727
2024-06-20,11.7694
2024-06-21,11.7176
2024-06-24,11.5907
2024-06-25,11.598
2024-06-26,11.5739
2024-06-27,11.5596
2024-06-28,11.5657
2024-07-01,11.6177
2024-07-02,11.5676
2024-07-03,11.789
2024-07-04,11.9741
2024-07-05,12.2377
2024-07-08,12.3925
2024-07-09,12.3201
2024-07-10,12.3508
2024-07-11,12.6474
2024-07-12,12.7806
2024-07-15,12.8806
2024-07-16,12.8199
2024-07-18,12.6597
2024-07-19,12.4295
2024-07-22,12.5271
2024-07-23,12.4141
2024-07-24,12.6126
2024-07-25,12.5798
2024-07-26,12.7223
2024-07-29,12.865
2024-07-30,12.9321
2024-07-31,12.9563
2024-08-01,12.8853
2024-08-02,12.7759
2024-08-05,12.2592
2024-08-06,12.1152
2024-08-07,12.4588
2024-08-08,12.3297
2024-08-09,12.4058
2024-08-12,12.3604
2024-08-13,12.1136
2024-08-14,12.0101
2024-08-16,12.2733
2024-08-19,12.403
2024-08-20,12.3925
2024-08-21,12.4537
2024-08-22,12.4173
2024-08-23,12.3271
2024-08-26,12.4554
2024-08-27,12.4812
2024-08-28,12.5767
2024-08-29,12.5882
2024-08-30,12.6267
2024-09-02,12.5694
2024-09-03,12.5055
2024-09-04,12.4753
2024-09-05,12.5031
2024-09-06,12.2617
2024-09-09,12.1354
2024-09-10,12.1553
2024-09-11,11.9679
2024-09-12,12.1691
2024-09-13,12.1375
2024-09-16,12.1328
2024-09-17,12.1102
2024-09-18,12.0052
2024-09-19,11.8533
2024-09-20,11.8971
2024-09-23,12.0827
2024-09-24,12.1696
2024-09-25,12.1799
2024-09-26,12.2926
2024-09-27,12.5396
2024-09-30,12.5325
2024-10-01,12.4895
2024-10-03,12.143
2024-10-04,12.0115
2024-10-07,11.7279
2024-10-08,11.8688
2024-10-09,11.8398
2024-10-10,11.8391
2024-10-11,11.8636
2024-10-14,11.9134
2024-10-15,11.9328
2024-10-16,11.9582
2024-10-17,11.7703
2024-10-18,11.7959
2024-10-21,11.5949
2024-10-22,11.3457
2024-10-23,11.2296
2024-10-24,11.2305
2024-10-25,10.9135
2024-10-28,10.9889
2024-10-29,11.0952
2024-10-30,11.0895
2024-10-31,11.074
2024-11-04,10.9441
2024-11-05,11.0723
2024-11-06,11.3245
2024-11-07,11.2518
2024-11-08,10.9996
2024-11-11,10.9349
2024-11-12,10.7714
2024-11-13,10.5628
2024-11-14,10.519
2024-11-18,10.4937
2024-11-19,10.4724
2024-11-21,10.289
2024-11-22,10.5345
2024-11-25,10.8111
2024-11-26,10.7742
2024-11-27,10.8468
2024-11-28,10.8631
2024-11-29,10.9491
2024-12-02,10.9529
2024-12-03,11.0949
2024-12-04,11.1375
2024-12-05,11.1504
2024-12-06,11.1803
2024-12-09,11.1618
2024-12-10,11.1036
2024-12-11,11.0829
2024-12-12,10.9355
2024-12-13,10.9424
2024-12-16,10.9231
2024-12-17,10.7641
2024-12-18,10.6058
2024-12-19,10.5476
2024-12-20,10.3492
2024-12-23,10.406
2024-12-24,10.3932
2024-12-26,10.3798
2024-12-27,10.331
2024-12-30,10.2591
2024-12-31,10.3577
2025-01-01,10.3774
2025-01-02,10.5375
2025-01-03,10.6351
2025-01-06,10.3031
2025-01-07,10.4075
2025-01-08,10.4998
2025-01-09,10.272
2025-01-10,10.1287
2025-01-13,9.8123
2025-01-14,10.0729
2025-01-15,10.0959
2025-01-16,10.246
2025-01-17,10.3694
2025-01-20,10.4576
2025-01-21,10.2802
2025-01-22,10.1849
2025-01-23,10.1901
2025-01-24,9.9943
2025-01-27,9.74
2025-01-28,9.7061
2025-01-29,9.8213
2025-01-30,9.959
2025-01-31,10.1836
2025-02-03,9.7206
2025-02-04,9.89
2025-02-05,9.9983
2025-02-06,9.9022
2025-02-07,9.839
2025-02-10,9.6767
2025-02-11,9.53
2025-02-12,9.5254
2025-02-13,9.5581
2025-02-14,9.3646
2025-02-17,9.4285
2025-02-18,9.4465
2025-02-19,9.5117
2025-02-20,9.6227
2025-02-21,9.5498
2025-02-24,9.4222
2025-02-25,9.3293
2025-02-27,9.2373
2025-02-28,8.9946
2025-03-03,8.9322
2025-03-04,8.9924
2025-03-05,9.2295
2025-03-06,9.3911
2025-03-07,9.3714
2025-03-10,9.2326
2025-03-11,9.3073
2025-03-12,9.2998
2025-03-13,9.2938
2025-03-17,9.3355
2025-03-18,9.4542
2025-03-19,9.5897
2025-03-20,9.6845
2025-03-21,9.8662
2025-03-24,10.0116
2025-03-25,9.899
2025-03-26,9.7618
2025-03-27,9.884
2025-03-28,9.8864
2025-03-31,9.8863
2025-04-01,9.8954
2025-04-02,9.9246
2025-04-03,9.8968
2025-04-04,9.5677
2025-04-07,9.2901
2025-04-08,9.5329
2025-04-09,9.45
2025-04-11,9.6608
2025-04-15,9.8241
2025-04-16,9.9676
2025-04-17,10.0849
2025-04-21,10.2711
2025-04-22,10.2678
2025-04-23,10.2764
2025-04-24,10.2713
2025-04-25,10.0617
2025-04-28,10.2657
2025-04-29,10.2475
2025-04-30,10.2275
2025-05-02,10.2415
