Date,NAV
2015-11-23,27.2978
2015-11-24,27.3094
2015-11-26,27.286
2015-11-27,27.2508
2015-11-30,27.2456
2015-12-01,27.2498
2015-12-02,27.3062
2015-12-03,27.3598
2015-12-04,27.3253
2015-12-07,27.3413
2015-12-08,27.2989
2015-12-09,27.3361
2015-12-10,27.3267
2015-12-11,27.3442
2015-12-14,27.3849
2015-12-15,27.3563
2015-12-16,27.3989
2015-12-17,27.4498
2015-12-18,27.4117
2015-12-21,27.3874
2015-12-22,27.4164
2015-12-23,27.4608
2015-12-24,27.4653
2015-12-28,27.5044
2015-12-29,27.5031
2015-12-30,27.4889
2015-12-31,27.485
2016-01-01,27.5655
2016-01-04,27.5651
2016-01-05,27.5785
2016-01-06,27.5965
2016-01-07,27.6227
2016-01-08,27.632
2016-01-11,27.6452
2016-01-12,27.6331
2016-01-13,27.6126
2016-01-14,27.595
2016-01-15,27.5384
2016-01-18,27.538
2016-01-19,27.5861
2016-01-20,27.648
2016-01-21,27.6632
2016-01-22,27.6396
2016-01-25,27.6361
2016-01-27,27.6586
2016-01-28,27.6492
2016-01-29,27.6806
2016-02-01,27.6882
2016-02-02,27.6294
2016-02-03,27.6281
2016-02-04,27.6324
2016-02-05,27.6498
2016-02-08,27.6365
2016-02-09,27.6263
2016-02-10,27.6292
2016-02-11,27.7034
2016-02-12,27.6248
2016-02-15,27.5971
2016-02-16,27.5442
2016-02-17,27.5074
2016-02-18,27.4947
2016-02-19,27.4996
2016-02-22,27.4279
2016-02-23,27.3607
2016-02-24,27.3079
2016-02-25,27.609
2016-02-26,27.273
2016-02-29,27.6776
2016-03-01,27.685
2016-03-02,27.6895
2016-03-03,27.6424
2016-03-04,27.64
2016-03-08,27.6307
2016-03-09,27.6212
2016-03-10,27.6255
2016-03-11,27.6291
2016-03-14,27.7204
2016-03-15,27.7303
2016-03-16,27.7485
2016-03-17,27.8082
2016-03-18,27.8396
2016-03-21,27.9364
2016-03-22,27.9546
2016-03-23,27.9576
2016-03-28,28.0581
2016-03-29,28.0624
2016-03-30,28.0681
2016-03-31,28.12
2016-04-01,28.1246
2016-04-04,28.1992
2016-04-05,28.2035
2016-04-06,28.2411
2016-04-07,28.2806
2016-04-08,28.2851
2016-04-11,28.3956
2016-04-12,28.4193
2016-04-13,28.3615
2016-04-18,28.3977
2016-04-20,28.401
2016-04-21,28.3616
2016-04-22,28.384
2016-04-25,28.3864
2016-04-26,28.3727
2016-04-27,28.3894
2016-04-28,28.4131
2016-04-29,28.4196
2016-05-02,28.4442
2016-05-03,28.4318
2016-05-04,28.441
2016-05-05,28.457
2016-05-06,28.4608
2016-05-09,28.495
2016-05-10,28.5007
2016-05-11,28.5049
2016-05-12,28.5259
2016-05-13,28.5157
2016-05-16,28.5132
2016-05-17,28.5307
2016-05-18,28.5142
2016-05-19,28.5254
2016-05-20,28.5211
2016-05-23,28.5647
2016-05-24,28.5662
2016-05-25,28.565
2016-05-26,28.5581
2016-05-27,28.5608
2016-05-30,28.5822
2016-05-31,28.5761
2016-06-01,28.5534
2016-06-02,28.5577
2016-06-03,28.5673
2016-06-06,28.5928
2016-06-07,28.5936
2016-06-08,28.582
2016-06-09,28.5862
2016-06-10,28.6027
2016-06-13,28.5632
2016-06-14,28.5952
2016-06-15,28.6133
2016-06-16,28.6356
2016-06-17,28.6424
2016-06-20,28.6569
2016-06-21,28.6584
2016-06-22,28.6765
2016-06-23,28.6864
2016-06-24,28.6848
2016-06-27,28.7423
2016-06-28,28.7604
2016-06-29,28.7841
2016-06-30,28.8023
2016-07-01,28.8618
2016-07-04,28.8746
2016-07-05,29.0037
2016-07-07,29.0262
2016-07-08,29.0359
2016-07-11,29.0544
2016-07-12,29.1141
2016-07-13,29.2431
2016-07-14,29.2363
2016-07-15,29.2627
2016-07-18,29.2644
2016-07-19,29.3102
2016-07-20,29.3588
2016-07-21,29.3631
2016-07-22,29.3812
2016-07-25,29.4078
2016-07-26,29.4148
2016-07-27,29.4163
2016-07-28,29.5037
2016-07-29,29.508
2016-08-01,29.5512
2016-08-02,29.5056
2016-08-03,29.4738
2016-08-04,29.5113
2016-08-05,29.5183
2016-08-08,29.531
2016-08-09,29.599
