Date,NAV,1D_Abs,1M_Abs,3M_Abs,6M_Abs,YTD_Abs,1Y_Abs,1Y_CAGR,2Y_Abs,2Y_CAGR,3Y_Abs,3Y_CAGR,5Y_Abs,5Y_CAGR,10Y_Abs,10Y_CAGR,Inception_Abs,Inception_CAGR,ISIN,Scheme Name,Scheme Code
2025-11-26,15.0723,0.007574035697573311,-0.027461785145084128,0.05327044025157224,-0.004261138417631094,-0.04359937561074656,-0.05562030075187974,-0.05562030075187974,0.3205446086720345,0.14914951536866372,,,,,,,0.504957514153628,0.19629974529626915,INF966L01CL3,Quant Manufacturing Fund,151914
2025-11-26,15.0723,0.007574035697573311,-0.027461785145084128,0.05327044025157224,-0.004261138417631094,-0.04359937561074656,-0.05562030075187974,-0.05562030075187974,0.3205446086720345,0.14914951536866372,,,,,,,0.504957514153628,0.19629974529626915,INF966L01CK5,Quant Manufacturing Fund,151914
2025-11-26,75.9611,0.013302402889924458,-0.00293628125295331,0.04973017792364831,-0.01620722033349531,-0.033517228743666916,-0.02941360615666888,-0.02941360615666888,0.24941157119947377,0.1177708044136212,0.5485894503361752,0.1569433623506491,2.069941600824459,0.2514860782505064,3.8213657799696605,0.17035336488127717,3.8408149479345903,0.17064786867074222,INF966L01150,QUANT MID CAP FUND,101066
2025-11-26,84.5125,0.013330823362393884,-0.0020852742560729665,0.052450352238523346,-0.01102341011883512,-0.023876266607530394,-0.018646443322731687,-0.018646443322731687,0.27728180225765864,0.13016892642545197,0.6044473638747083,0.1706897736702555,2.2969551563383854,0.269470484932969,4.3641020107647,0.18290455147791018,4.385774735849297,0.18319088106230064,INF966L01879,QUANT MID CAP FUND,120840
2025-11-26,213.6719,0.013302229984886171,-0.0029365211207403874,0.049729426994416626,-0.016207771829638395,-0.03351786508270005,-0.029414383272298505,-0.029414383272298505,0.24926712106914373,0.11770618727335669,0.5473514144521496,0.1566349700334393,2.055856445959146,0.25033557982248666,3.8001702858015793,0.169837838170243,3.819540087290936,0.17013285459220406,INF966L01176,QUANT MID CAP FUND,101065
2025-11-26,84.5125,0.013330823362393884,-0.0020852742560729665,0.052450352238523346,-0.01102341011883512,-0.023876266607530394,-0.018646443322731687,-0.018646443322731687,0.27728180225765864,0.13016892642545197,0.6044473638747083,0.1706897736702555,2.2969551563383854,0.269470484932969,4.3641020107647,0.18290455147791018,4.385774735849297,0.18319088106230064,INF966L01861,QUANT MID CAP FUND,120840
2025-11-26,240.6092,0.013330727805599407,-0.0020836824109666807,0.05245955993475526,-0.011011224963325406,-0.023866880980412453,-0.018634624640057496,-0.018634624640057496,0.2771819415714256,0.13012474602206003,0.6123023480684269,0.17259713522039877,2.313122133315708,0.27071304732662504,4.376525636957619,0.1831782351212221,4.398226236709676,0.18346387997820646,INF966L01887,QUANT MID CAP FUND,120841
2025-11-26,75.9611,0.013302402889924458,-0.00293628125295331,0.04973017792364831,-0.01620722033349531,-0.033517228743666916,-0.02941360615666888,-0.02941360615666888,0.24941157119947377,0.1177708044136212,0.5485894503361752,0.1569433623506491,2.069941600824459,0.2514860782505064,3.8213657799696605,0.17035336488127717,3.8408149479345903,0.17064786867074222,INF966L01168,QUANT MID CAP FUND,101066
2025-11-26,15.9339,0.017230592441266568,-0.006918086120823341,0.04236473181868727,0.0025545355590090857,-0.014588925033086286,-0.015550860023724855,-0.015550860023724855,0.39382249514512147,0.18060259831372627,,,,,,,0.5922913189898968,0.21787235617406964,INF966L01CF5,Quant Healthcare Fund,151854
2025-11-26,15.9339,0.017230592441266568,-0.006918086120823341,0.04236473181868727,0.0025545355590090857,-0.014588925033086286,-0.015550860023724855,-0.015550860023724855,0.39382249514512147,0.18060259831372627,,,,,,,0.5922913189898968,0.21787235617406964,INF966L01CE8,Quant Healthcare Fund,151854
2025-11-26,15.3298,0.01718555086657636,-0.008216448423994493,0.038280752610974966,-0.005372227917418093,-0.028991290577988882,-0.03151869705029464,-0.03151869705029464,0.34906233224503436,0.16149142581640885,,,,,,,0.5320760751156817,0.19814037674892537,INF966L01CG3,Quant Healthcare Fund,151855
2025-11-26,15.3293,0.0171861210460309,-0.008216714220091514,0.03825391987537685,-0.0053917624769665995,-0.0290229612034838,-0.03155028524136538,-0.03155028524136538,0.3488284102807768,0.16139072248781838,,,,,,,0.532026104598287,0.19812381797183964,INF966L01CI9,Quant Healthcare Fund,151856
2025-11-26,15.9352,0.01722916254396667,-0.006917525644700828,0.04238158471410913,0.0025732495297057234,-0.014563376971930664,-0.015531365450434209,-0.015531365450434209,0.39397279447141664,0.18066625024662097,,,,,,,0.5924212293517472,0.21791445750133454,INF966L01CD0,Quant Healthcare Fund,151853
2025-11-26,15.3293,0.0171861210460309,-0.008216714220091514,0.03825391987537685,-0.0053917624769665995,-0.0290229612034838,-0.03155028524136538,-0.03155028524136538,0.3488284102807768,0.16139072248781838,,,,,,,0.532026104598287,0.19812381797183964,INF966L01CH1,Quant Healthcare Fund,151856
2025-11-26,428.1715,0.014770370998861582,0.006074916450513834,0.08737273565331782,0.076765244271225,0.09077997742887933,0.06914737686882266,0.06914737686882266,0.3519184500843031,0.1627202802412553,0.561154135036789,0.16006394193626128,2.309576536153076,0.2704409555495879,6.10478850149008,0.21662045906532135,6.206927661665918,0.21812793049269863,INF966L01986,Quant ELSS Tax Saver Fund,120847
2025-11-26,57.0775,0.01476884018290825,0.006074076946533724,0.08737066904420354,0.07676127413528033,0.09077861842671031,0.06914533932990041,0.06914533932990041,0.35193229620646527,0.1627262344191196,0.5611879552410677,0.16007231892593032,2.3057552081825077,0.2701474427547659,3.5949459820637912,0.16473745370474568,3.6609858073788564,0.16622885512530394,INF966L01960,Quant ELSS Tax Saver Fund,120846
2025-11-26,52.9441,0.014742721116858926,0.005217460645954963,0.08454227011082205,0.0710491179802557,0.07980428788200178,0.05725382910318122,0.05725382910318122,0.32328160421097873,0.1503397777226425,0.5096261868780474,0.14715774146013838,2.0861298125965435,0.2528031537491635,3.3158722783334555,0.15746231062809657,3.3778972175135404,0.15895124354723977,INF966L01119,Quant ELSS Tax Saver Fund,100174
2025-11-26,381.2734,0.014742606540103731,0.005218378034353766,0.08454493865052481,0.07105226639009676,0.07986151431334099,0.05731003557889869,0.05731003557889869,0.32351487313782035,0.15044116457027923,0.5090840293494376,0.14702039737687778,2.0776198724954753,0.2521114745753783,5.373656390316314,0.20347996479434372,5.4652744923481285,0.20498349102169433,INF966L01135,Quant ELSS Tax Saver Fund,100175
2025-11-26,111.7838,0.012165859895219233,0.01079482774211038,0.08196334148633744,0.046515851676540265,0.055788267717948425,0.055730434281644925,0.055730434281644925,0.38949375569458033,0.1787678972955533,0.6136961740619211,0.17293493902822887,2.2526304150469056,0.2660385905099183,5.201116140771314,0.200181661422705,5.212178300906398,0.20018571010568387,INF966L01911,QUANT FLEXI CAP FUND,120843
2025-11-26,75.9851,0.012165686715917445,0.010793668530350464,0.0819711114022248,0.0465258170699796,0.054767024293549404,0.054720173674296824,0.054720173674296824,0.3884313678913449,0.1783171762693374,0.6126383479949491,0.1726785850357062,2.247601218944066,0.2656468400106551,4.970667274327383,0.19564509626723314,4.981336146162143,0.19565382010003507,INF966L01903,QUANT FLEXI CAP FUND,120842
2025-11-26,75.9851,0.012165686715917445,0.010793668530350464,0.0819711114022248,0.0465258170699796,0.054767024293549404,0.054720173674296824,0.054720173674296824,0.3884313678913449,0.1783171762693374,0.6126383479949491,0.1726785850357062,2.247601218944066,0.2656468400106551,4.970667274327383,0.19564509626723314,4.981336146162143,0.19565382010003507,INF966L01895,QUANT FLEXI CAP FUND,120842
2025-11-26,71.5933,0.012135452230794153,0.0098597489501977,0.07894356114836865,0.04063810458228856,0.04473671921970124,0.043518502323357744,0.043518502323357744,0.35758698566625635,0.1651553482974948,0.5573307984460039,0.15911615155617476,2.089753659715509,0.2530972331610808,4.629023634676773,0.18862074906060822,4.639043793320731,0.18863532133430994,INF966L01440,QUANT FLEXI CAP FUND,109831
2025-11-26,100.1699,0.012135125276728331,0.009859676042096144,0.07894382528352328,0.040638657941513445,0.04476417947808664,0.043546248094851636,0.043546248094851636,0.35767629343294427,0.16519367207041769,0.5543832969965938,0.1583844178670848,2.0950547667969532,0.25352692751201733,4.640070043467489,0.18885379853929662,4.650122963765173,0.1888684258792117,INF966L01457,QUANT FLEXI CAP FUND,109830
2025-11-26,71.5933,0.012135452230794153,0.0098597489501977,0.07894356114836865,0.04063810458228856,0.04473671921970124,0.043518502323357744,0.043518502323357744,0.35758698566625635,0.1651553482974948,0.5573307984460039,0.15911615155617476,2.089753659715509,0.2530972331610808,4.629023634676773,0.18862074906060822,4.639043793320731,0.18863532133430994,INF966L01432,QUANT FLEXI CAP FUND,109831
2025-11-26,56.5293,0.011527222819678107,-0.007301769599140195,0.05216792458097963,0.03632403813895668,0.04278939009070326,0.01960964682073718,0.01960964682073718,0.3156537504625674,0.14701950744639358,0.5335302830541855,0.15318093072803696,1.6454376983049896,0.21478524320293335,1.9525383892196801,0.11434470890524628,2.003889747963462,0.11615027019535584,INF966L01846,QUANT FOCUSED FUND,120835
2025-11-26,56.5293,0.011527222819678107,-0.007301769599140195,0.05216792458097963,0.03632403813895668,0.04278939009070326,0.01960964682073718,0.01960964682073718,0.3156537504625674,0.14701950744639358,0.5335302830541855,0.15318093072803696,1.6454376983049896,0.21478524320293335,1.9525383892196801,0.11434470890524628,2.003889747963462,0.11615027019535584,INF966L01838,QUANT FOCUSED FUND,120835
2025-11-26,96.701,0.011527317231351697,-0.0073029716955953505,0.05217287228254941,0.036333453719669784,0.04278276697982175,0.019604245811705168,0.019604245811705168,0.31576727351892653,0.14706899248429095,0.5333155743293596,0.15312710947518027,1.6485152582481084,0.21506775493376318,3.2047935019871456,0.15444824335077834,3.2779345796873196,0.1562799204936074,INF966L01853,QUANT FOCUSED FUND,120834
2025-11-26,64.4763,0.011486553265321664,-0.008488611881288688,0.04839000785362013,0.02883553643576109,0.028805986820060303,0.004500883350937901,0.004500883350937901,0.27694300364211055,0.1300190280000202,0.4639763497941731,0.13547615974875304,1.43921659125645,0.1952261134002229,1.7985112524143316,0.10839027274066249,1.8471888578796758,0.11019208025245764,INF966L01358,QUANT FOCUSED FUND,109274
2025-11-26,64.4763,0.011486553265321664,-0.008488611881288688,0.04839000785362013,0.02883553643576109,0.028805986820060303,0.004500883350937901,0.004500883350937901,0.27694300364211055,0.1300190280000202,0.4639763497941731,0.13547615974875304,1.43921659125645,0.1952261134002229,1.7985112524143316,0.10839027274066249,1.8471888578796758,0.11019208025245764,INF966L01366,QUANT FOCUSED FUND,109274
2025-11-26,86.715,0.011487200543099263,-0.008488704214852039,0.048390509294242046,0.028835635454163677,0.028805119644643273,0.004498028999139425,0.004498028999139425,0.2767827695062195,0.12994812690947,0.46301835795739277,0.13522842936926205,1.4251399038501873,0.19384339094719105,2.7303031476247632,0.14070780385856585,2.795183095755995,0.14253055035109208,INF966L01374,QUANT FOCUSED FUND,109275
2025-11-26,20.0935,0.010282065463321333,0.012930382618339342,0.08110943721080388,0.04603523311746449,0.01438776282908849,0.00019910898728170423,0.00019910898728170423,0.4215221574509027,0.19227604079378469,0.7549214833446871,0.20619973904984912,,,,,1.0003882605925454,0.18997294066953474,INF966L01AQ6,QUANT VALUE FUND,149337
2025-11-26,20.3941,0.010329145529486494,0.014197905373820374,0.08521393945521405,0.054100292545768536,0.029105882234209624,0.016264943167378476,0.016264943167378476,0.46319082227850283,0.20962424838397764,0.8355699563475993,0.22440091908653081,,,,,1.0302131345007122,0.19439901852152097,INF966L01AO1,QUANT VALUE FUND,149338
2025-11-26,20.2036,0.010286080038404144,0.01293010523571514,0.08111174134997179,0.04603818912314139,0.014379531259413936,0.00018812067446227765,0.00018812067446227765,0.4320872141652137,0.1966984641776781,0.7679188652333326,0.2091702220785654,,,,,1.0113491557820962,0.1916052717005965,INF966L01AR4,QUANT VALUE FUND,149336
2025-11-26,21.4644,0.010322380219438765,0.014198706287593454,0.08522256153052776,0.05411418047882144,0.029092513040809953,0.01624907675700249,0.01624907675700249,0.4654268392593808,0.2105481565222347,0.8384610113745377,0.22504339957295771,,,,,1.1367604750480327,0.2098236256830095,INF966L01AN3,QUANT VALUE FUND,149335
2025-11-26,20.3941,0.010329145529486494,0.014197905373820374,0.08521393945521405,0.054100292545768536,0.029105882234209624,0.016264943167378476,0.016264943167378476,0.46319082227850283,0.20962424838397764,0.8355699563475993,0.22440091908653081,,,,,1.0302131345007122,0.19439901852152097,INF966L01AP8,QUANT VALUE FUND,149338
2025-11-26,20.2036,0.010286080038404144,0.01293010523571514,0.08111174134997179,0.04603818912314139,0.014379531259413936,0.00018812067446227765,0.00018812067446227765,0.4320872141652137,0.1966984641776781,0.7679188652333326,0.2091702220785654,,,,,1.0113491557820962,0.1916052717005965,INF966L01AS2,QUANT VALUE FUND,149336
2025-11-26,43.3726,0.0001544992724697991,0.0046954011938873386,0.014120139260720865,0.028998607364597584,0.05946783070049655,0.06675881677295914,0.06675881677295914,0.1446524946228045,0.0698843370303186,0.22370407152752114,0.06961003389835962,0.3378057845759037,0.059933488574936966,0.8788868576775457,0.0650992107434436,0.8814297488396303,0.06517882184874968,INF966L01820,QUANT LIQUID FUND,120837
2025-11-26,15.1539,0.00014519822858161113,-0.0038324502701778673,-5.2788903772471585e-05,-0.00044193501576461625,0.00025742574257425765,0.0004885617139274157,0.0004885617139274157,-0.0046960999382610336,-0.002350813130317375,-0.006060486806635068,-0.002024257120893158,-0.003622854888552851,-0.0007256232721303268,0.005127150683841286,0.0005115359500809102,0.0005083783391213181,5.077754876148255e-05,INF966L01291,QUANT LIQUID FUND,103228
2025-11-26,13.2392,-3.776520616016743e-05,-0.0008452575016604236,-0.0024713682941530646,-0.004421717551511439,-0.003034752814488506,-0.002621666415549062,-0.002621666415549062,7.55338353819468e-06,3.776684637468719e-06,-0.0007095089292452617,-0.0002365589321308148,-0.042199312714776616,-0.008586042284324469,-0.040324743575803734,-0.004107573378470564,-0.039858435831979566,-0.004055315284453576,INF966L01770,QUANT LIQUID FUND,120836
2025-11-26,14.6355,0.00015717683076843514,-0.0004507550146494177,0.0006495282373855105,0.0018276655166749034,0.013152884981482149,0.014817845206562374,0.014817845206562374,0.030081432422350618,0.014929274591264585,0.04204343182627279,0.0138225344931302,0.020435910307898375,0.004054175836147644,0.07263785875524031,0.0070367325887343846,0.07263785875524031,0.007029972487290648,INF966L01804,QUANT LIQUID FUND,120839
2025-11-26,14.6355,0.00015717683076843514,-0.0004507550146494177,0.0006495282373855105,0.0018276655166749034,0.013152884981482149,0.014817845206562374,0.014817845206562374,0.030081432422350618,0.014929274591264585,0.04204343182627279,0.0138225344931302,0.020435910307898375,0.004054175836147644,0.07263785875524031,0.0070367325887343846,0.07263785875524031,0.007029972487290648,INF966L01788,QUANT LIQUID FUND,120839
2025-11-26,14.481,0.00015194629389170267,-0.0007107712903604568,-0.00010357327809429329,0.00033848895766119824,0.06592371222047189,0.06707047484304529,0.06707047484304529,0.07691850044992443,0.03774683832326109,0.08358275965279849,0.02711884036501555,0.049697725328732734,0.009747650269573915,0.06807788759404043,0.0066078024622922005,0.06794398106152788,0.006588847233945261,INF966L01283,QUANT LIQUID FUND,103227
2025-11-26,12.7452,-4.7074330367546935e-05,-0.0012224938875304847,-0.003674113913165744,-0.006841736148990862,-0.00735225396429795,-0.007375446849274492,-0.007375446849274492,-0.009081013839216223,-0.004550862092500552,-0.011785503830288646,-0.0039440362483081914,-0.061528039585296845,-0.012620149594555485,-0.0709276727267425,-0.007329873304184997,-0.07046691074580269,-0.007273709453906263,INF966L01275,QUANT LIQUID FUND,103226
2025-11-26,15.1539,0.00014519822858161113,-0.0038324502701778673,-5.2788903772471585e-05,-0.00044193501576461625,0.00025742574257425765,0.0004885617139274157,0.0004885617139274157,-0.0046960999382610336,-0.002350813130317375,-0.006060486806635068,-0.002024257120893158,-0.003622854888552851,-0.0007256232721303268,0.005127150683841286,0.0005115359500809102,0.0005083783391213181,5.077754876148255e-05,INF966L01309,QUANT LIQUID FUND,103228
2025-11-26,15.7086,0.00015280589830757307,-0.0033373093419283295,0.0010323468685478066,0.0017281510059625749,0.003924024745641352,0.004598156900113226,0.004598156900113226,0.003776478481740675,0.0018864598754395612,0.006490552497869562,0.002158853496982749,0.014243285123967109,0.0028325646615317,0.03553158949477897,0.003497593144179856,0.0308089060377581,0.0030360786399221684,INF966L01796,QUANT LIQUID FUND,120838
2025-11-26,42.2174,0.0001468804487907427,0.004475449269913945,0.013442989720913845,0.027632405275277216,0.05687499217684078,0.06387150100295336,0.06387150100295336,0.13865963254253377,0.06707995602135353,0.21420785458519664,0.06683604161281398,0.31966078065461945,0.05704253131795678,0.8373205325163093,0.06271911644364825,0.8398106909084568,0.06280102914044816,INF966L01317,QUANT LIQUID FUND,103225
2025-11-26,15.7086,0.00015280589830757307,-0.0033373093419283295,0.0010323468685478066,0.0017281510059625749,0.003924024745641352,0.004598156900113226,0.004598156900113226,0.003776478481740675,0.0018864598754395612,0.006490552497869562,0.002158853496982749,0.014243285123967109,0.0028325646615317,0.03553158949477897,0.003497593144179856,0.0308089060377581,0.0030360786399221684,INF966L01812,QUANT LIQUID FUND,120838
2025-11-26,14.481,0.00015194629389170267,-0.0007107712903604568,-0.00010357327809429329,0.00033848895766119824,0.06592371222047189,0.06707047484304529,0.06707047484304529,0.07691850044992443,0.03774683832326109,0.08358275965279849,0.02711884036501555,0.049697725328732734,0.009747650269573915,0.06807788759404043,0.0066078024622922005,0.06794398106152788,0.006588847233945261,INF966L01499,QUANT LIQUID FUND,103227
2025-11-26,15.2782,0.012049310095851418,-0.006541472676671822,0.05619655313059524,0.05716124300274705,0.04269549431500219,0.029458931338858685,0.029458931338858685,0.34492381094904,0.1597085025768501,0.4943612515771867,0.14327805128024584,,,,,0.5264309478374678,0.13713941606551705,INF966L01AY0,QUANT LARGE CAP FUND,150442
2025-11-26,15.2782,0.012049310095851418,-0.006541472676671822,0.05619655313059524,0.05716124300274705,0.04269549431500219,0.029458931338858685,0.029458931338858685,0.34492381094904,0.1597085025768501,0.4943612515771867,0.14327805128024584,,,,,0.5264309478374678,0.13713941606551705,INF966L01AX2,QUANT LARGE CAP FUND,150442
2025-11-26,16.2612,0.012086886164187405,-0.005339939443985808,0.0600797934757098,0.06500923463840813,0.06697286834421434,0.05491511349555944,0.05491511349555944,0.3989693471097844,0.18278034609549731,0.5810751684508355,0.16497741511002895,,,,,0.6243656850601349,0.158831210056394,INF966L01AU8,QUANT LARGE CAP FUND,150439
2025-11-26,16.1936,0.01208102348080975,-0.005337673904364126,0.060088899363040627,0.06501808615586979,0.06260006824326103,0.05059102881833155,0.05059102881833155,0.39348931666222065,0.18046148461617362,0.5748699246292244,0.16345135510109876,,,,,0.6176129779837776,0.15736522523177854,INF966L01AT0,QUANT LARGE CAP FUND,150440
2025-11-26,15.3658,0.012046446989705473,-0.006536539319449974,0.05619939236469129,0.0571658559742414,0.04830907986928379,0.035019769768084075,0.035019769768084075,0.3524565634516874,0.16295165998062333,0.5028706121690483,0.14544400625471865,,,,,0.5351829834850286,0.13911668893239892,INF966L01AW4,QUANT LARGE CAP FUND,150441
2025-11-26,16.2612,0.012086886164187405,-0.005339939443985808,0.0600797934757098,0.06500923463840813,0.06697286834421434,0.05491511349555944,0.05491511349555944,0.3989693471097844,0.18278034609549731,0.5810751684508355,0.16497741511002895,,,,,0.6243656850601349,0.158831210056394,INF966L01AV6,QUANT LARGE CAP FUND,150439
2025-11-26,9.6836,0.006988062060646394,-0.028219332048811774,0.0017586328181573574,-0.06004542719030881,-0.07755032054640543,-0.11101726812878099,-0.11101726812878099,,,,,,,,,-0.031446289257851534,-0.017241917675332008,INF966L01DM9,Quant Consumption Fund,152337
2025-11-26,9.9657,0.007033073635068332,-0.027043650599939406,0.00544810678289287,-0.053131146139155816,-0.06512256212534828,-0.0976939165391546,-0.0976939165391546,,,,,,,,,-0.003320365240176537,-0.0018087664997427089,INF966L01DO5,Quant Consumption Fund,152339
2025-11-26,9.9657,0.007033073635068332,-0.027043650599939406,0.00544810678289287,-0.053131146139155816,-0.06512256212534828,-0.0976939165391546,-0.0976939165391546,,,,,,,,,-0.003320365240176537,-0.0018087664997427089,INF966L01DP2,Quant Consumption Fund,152339
2025-11-26,9.6797,0.006990897269180785,-0.02822062484940968,0.0017593426268021073,-0.060049912119711335,-0.07755277076285305,-0.1109998806057878,-0.1109998806057878,,,,,,,,,-0.031836367273454624,-0.01745738526311924,INF966L01DI7,Quant Consumption Fund,152338
2025-11-26,9.6836,0.006988062060646394,-0.028219332048811774,0.0017586328181573574,-0.06004542719030881,-0.07755032054640543,-0.11101726812878099,-0.11101726812878099,,,,,,,,,-0.031446289257851534,-0.017241917675332008,INF966L01DL1,Quant Consumption Fund,152337
2025-11-26,9.9607,0.007026447751536713,-0.02703785103785117,0.005430558499631477,-0.05313839748281801,-0.06511802524754806,-0.0976809493613553,-0.0976809493613553,,,,,,,,,-0.0038204202462271963,-0.002081408841527743,INF966L01DN7,Quant Consumption Fund,152336
2025-11-26,12.0578,0.00014100745680600824,0.004138872927440529,0.012664819014025275,0.025724347959235727,0.05095352647909901,0.05778526374889248,0.05778526374889248,0.13096656192843414,0.06346911658422605,,,,,,,0.20558710606302988,0.06546062922215623,INF966L01BD2,QUANT OVERNIGHT FUND,151191
2025-11-26,12.1114,0.00014038332906674,0.004195409923056559,0.01285364242287379,0.026120256542772502,0.0516928474049374,0.05860552928528362,0.05860552928528362,0.132880607625248,0.06436864272922294,,,,,,,0.2109583562465629,0.06643107250756874,INF966L01BB6,QUANT OVERNIGHT FUND,151193
2025-11-26,12.0578,0.00014100745680600824,0.004138872927440529,0.012664819014025275,0.025724347959235727,0.05095352647909901,0.05778526374889248,0.05778526374889248,0.13096656192843414,0.06346911658422605,,,,,,,0.20558710606302988,0.06546062922215623,INF966L01BE0,QUANT OVERNIGHT FUND,151191
2025-11-26,12.0698,0.00014086724505113501,0.004134740975532791,0.012660564313820899,0.02571554830375966,0.05091858946451899,0.05775230483401694,0.05775230483401694,0.13071338235982966,0.06335007516801805,,,,,,,0.20679898015297704,0.06519885223211119,INF966L01BC4,QUANT OVERNIGHT FUND,151195
2025-11-26,12.1114,0.00014038332906674,0.004195409923056559,0.01285364242287379,0.026120256542772502,0.0516928474049374,0.05860552928528362,0.05860552928528362,0.132880607625248,0.06436864272922294,,,,,,,0.2109583562465629,0.06643107250756874,INF966L01BA8,QUANT OVERNIGHT FUND,151193
