Date,NAV
2023-05-31,10.0107
2023-06-01,10.0122
2023-06-02,10.0137
2023-06-05,10.0179
2023-06-06,10.0194
2023-06-07,10.0251
2023-06-08,10.0113
2023-06-09,10.0232
2023-06-12,10.0383
2023-06-13,10.0614
2023-06-14,10.0389
2023-06-15,10.0458
2023-06-16,10.0621
2023-06-19,10.1112
2023-06-20,10.1161
2023-06-21,10.1211
2023-06-22,10.0935
2023-06-23,10.1231
2023-06-26,10.1639
2023-06-27,10.1864
2023-06-28,10.3821
2023-06-30,10.457
2023-07-03,10.5134
2023-07-04,10.4372
2023-07-05,10.507
2023-07-06,10.559
2023-07-07,10.5241
2023-07-10,10.4652
2023-07-11,10.4944
2023-07-12,10.5973
2023-07-13,10.5126
2023-07-14,10.6748
2023-07-17,10.7766
2023-07-18,10.8162
2023-07-19,10.8967
2023-07-20,10.9537
2023-07-21,10.8721
2023-07-24,10.8453
2023-07-25,10.9055
2023-07-26,10.9941
2023-07-27,11.0476
2023-07-28,11.1112
2023-07-31,11.1393
2023-08-01,11.1576
2023-08-02,10.9806
2023-08-03,11.0604
2023-08-04,11.1333
2023-08-07,11.2265
2023-08-08,11.2886
2023-08-09,11.4328
2023-08-10,11.4867
2023-08-11,11.4243
2023-08-14,11.3356
2023-08-16,11.2699
2023-08-17,11.2646
2023-08-18,11.3246
2023-08-21,11.5166
2023-08-22,11.6008
2023-08-23,11.5698
2023-08-24,11.4916
2023-08-25,11.46
2023-08-28,11.5029
2023-08-29,11.5513
2023-08-30,11.667
2023-08-31,11.8135
2023-09-01,11.9611
2023-09-04,12.0536
2023-09-05,12.2321
2023-09-06,12.2602
2023-09-07,12.349
2023-09-08,12.4052
2023-09-11,12.4531
2023-09-12,12.0766
2023-09-13,12.184
2023-09-14,12.253
2023-09-15,12.3402
2023-09-18,12.1702
2023-09-20,12.0252
2023-09-21,11.9716
2023-09-22,11.9138
2023-09-25,11.9525
2023-09-26,12.0397
2023-09-27,12.1648
2023-09-29,12.1664
2023-10-03,12.1004
2023-10-04,11.9743
2023-10-05,12.0443
2023-10-06,12.1507
2023-10-09,11.9748
2023-10-10,12.1285
2023-10-11,12.2724
2023-10-12,12.3528
2023-10-13,12.3459
2023-10-16,12.3322
2023-10-17,12.352
2023-10-18,12.3143
2023-10-19,12.3317
2023-10-20,12.2375
2023-10-23,11.8922
2023-10-25,11.8922
2023-10-26,11.8772
2023-10-27,12.0745
2023-10-30,12.11
2023-10-31,12.0779
2023-11-01,12.0395
2023-11-02,12.1411
2023-11-03,12.2335
2023-11-06,12.3868
2023-11-07,12.5169
2023-11-08,12.5852
2023-11-09,12.5504
2023-11-10,12.5947
2023-11-13,12.7985
2023-11-15,12.9145
2023-11-16,13.0234
2023-11-17,13.0368
2023-11-20,12.967
2023-11-21,12.9769
2023-11-22,12.9806
2023-11-23,12.971
2023-11-24,13.1127
2023-11-28,13.2422
2023-11-29,13.3394
2023-11-30,13.4683
2023-12-01,13.516
2023-12-04,13.6696
2023-12-05,13.8352
2023-12-06,13.9097
2023-12-07,13.9619
2023-12-08,13.8014
2023-12-11,13.8125
2023-12-12,13.7633
2023-12-13,13.8216
2023-12-14,13.928
2023-12-15,13.9312
2023-12-18,14.0003
2023-12-19,14.0417
2023-12-20,13.6179
2023-12-21,13.8529
2023-12-22,13.9422
2023-12-26,13.9954
2023-12-27,14.0406
2023-12-28,14.1576
2023-12-29,14.1599
2024-01-01,14.1937
2024-01-02,14.2079
2024-01-03,14.249
2024-01-04,14.4986
2024-01-05,14.5009
2024-01-08,14.3526
2024-01-09,14.3567
2024-01-10,14.3991
2024-01-11,14.4943
2024-01-12,14.5223
2024-01-15,14.7156
2024-01-16,14.5918
2024-01-17,14.3308
2024-01-18,14.3223
2024-01-19,14.6504
2024-01-23,14.2941
2024-01-24,14.7056
2024-01-25,14.788
2024-01-29,15.0721
2024-01-30,14.9584
2024-01-31,15.1532
2024-02-01,15.2822
2024-02-02,15.3311
2024-02-05,15.3826
2024-02-06,15.4615
2024-02-07,15.547
2024-02-08,15.4697
2024-02-09,15.4231
2024-02-12,15.0072
2024-02-13,14.914
2024-02-14,15.2106
2024-02-15,15.3499
2024-02-16,15.401
2024-02-19,15.4617
2024-02-20,15.5404
2024-02-21,15.4747
2024-02-22,15.6601
2024-02-23,15.7854
2024-02-26,15.7383
2024-02-27,15.6507
2024-02-28,15.2711
2024-02-29,15.3866
2024-03-01,15.621
2024-03-04,15.747
2024-03-05,15.6994
2024-03-06,15.6135
2024-03-07,15.6922
2024-03-11,15.4619
2024-03-12,15.1328
2024-03-13,14.3278
2024-03-14,14.7871
2024-03-15,14.8439
2024-03-18,14.9107
2024-03-19,14.6986
2024-03-20,14.6313
2024-03-21,14.8722
2024-03-22,15.0005
2024-03-26,14.9801
2024-03-27,15.0648
2024-03-28,15.1902
2024-03-31,15.1897
2024-04-01,15.6165
2024-04-02,15.8322
2024-04-03,15.9344
2024-04-04,16.0012
2024-04-05,16.0494
2024-04-08,16.0697
2024-04-09,16.0886
