Date,NAV
2023-06-21,10.0115
2023-06-22,10.0285
2023-06-23,10.0264
2023-06-26,10.0363
2023-06-27,10.0943
2023-06-28,10.1581
2023-06-30,10.3262
2023-07-03,10.4357
2023-07-04,10.406
2023-07-05,10.475
2023-07-06,10.5026
2023-07-07,10.5108
2023-07-10,10.4913
2023-07-11,10.487
2023-07-12,10.5367
2023-07-13,10.4481
2023-07-14,10.5299
2023-07-17,10.596
2023-07-18,10.5711
2023-07-19,10.6446
2023-07-20,10.7059
2023-07-21,10.6538
2023-07-24,10.6364
2023-07-25,10.6476
2023-07-26,10.7786
2023-07-27,10.7806
2023-07-28,10.9009
2023-07-31,10.8707
2023-08-01,10.9657
2023-08-02,10.7777
2023-08-03,10.8216
2023-08-04,10.9299
2023-08-07,10.982
2023-08-08,11.1025
2023-08-09,11.1907
2023-08-10,11.2102
2023-08-11,11.2845
2023-08-14,11.1951
2023-08-16,11.1859
2023-08-17,11.2561
2023-08-18,11.2581
2023-08-21,11.4102
2023-08-22,11.3863
2023-08-23,11.4854
2023-08-24,11.3864
2023-08-25,11.3783
2023-08-28,11.4146
2023-08-29,11.4042
2023-08-30,11.524
2023-08-31,11.628
2023-09-01,11.7781
2023-09-04,11.906
2023-09-05,11.9499
2023-09-06,11.8531
2023-09-07,11.9267
2023-09-08,11.9592
2023-09-11,12.0406
2023-09-12,11.698
2023-09-13,11.8457
2023-09-14,11.9011
2023-09-15,11.9291
2023-09-18,11.9449
2023-09-20,11.83
2023-09-21,11.7288
2023-09-22,11.7714
2023-09-25,11.8616
2023-09-26,11.8242
2023-09-27,11.8755
2023-09-29,11.9213
2023-10-03,11.9356
2023-10-04,11.7956
2023-10-05,11.8088
2023-10-06,11.9171
2023-10-09,11.7733
2023-10-10,11.985
2023-10-11,12.0734
2023-10-12,12.1209
2023-10-13,12.0116
2023-10-16,11.9817
2023-10-17,11.9854
2023-10-18,11.9906
2023-10-19,12.0063
2023-10-20,11.9752
2023-10-23,11.6347
2023-10-25,11.5902
2023-10-26,11.546
2023-10-27,11.7556
2023-10-30,11.7711
2023-10-31,11.749
2023-11-01,11.6588
2023-11-02,11.6184
2023-11-03,11.7714
2023-11-06,11.8646
