Date,NAV
2024-02-21,9.9975
2024-02-22,10.0245
2024-02-23,10.0265
2024-02-26,9.9625
2024-02-27,9.971
2024-02-28,9.8909
2024-02-29,9.99
2024-03-01,10.0961
2024-03-04,10.1305
2024-03-05,10.1099
2024-03-06,10.0662
2024-03-07,10.0463
2024-03-11,9.9804
2024-03-12,9.7776
2024-03-13,9.4503
2024-03-14,9.5751
2024-03-15,9.535
2024-03-18,9.5531
2024-03-19,9.4749
2024-03-20,9.5061
2024-03-21,9.6947
2024-03-22,9.7593
2024-03-26,9.7903
2024-03-27,9.8301
2024-03-28,9.9035
2024-03-31,9.9039
2024-04-01,10.0901
2024-04-02,10.2517
2024-04-03,10.2954
2024-04-04,10.2355
2024-04-05,10.2899
2024-04-08,10.3118
2024-04-09,10.3504
2024-04-10,10.4695
2024-04-12,10.4422
2024-04-15,10.3649
2024-04-16,10.3961
2024-04-18,10.2427
2024-04-19,10.2865
2024-04-22,10.3718
2024-04-23,10.4452
2024-04-24,10.6588
2024-04-25,10.8189
2024-04-26,10.922
2024-04-29,10.8865
2024-04-30,10.8252
2024-05-02,10.8986
2024-05-03,10.9171
2024-05-06,10.6684
2024-05-07,10.3508
2024-05-08,10.5114
2024-05-09,10.1529
2024-05-10,10.2746
2024-05-13,10.3413
2024-05-14,10.8103
2024-05-15,10.8367
2024-05-16,10.9488
2024-05-17,11.3117
2024-05-21,11.7472
2024-05-22,11.7638
2024-05-23,11.8908
2024-05-24,11.7414
2024-05-27,11.7259
2024-05-28,11.5044
2024-05-29,11.4803
2024-05-30,11.3251
2024-05-31,11.4439
2024-06-03,12.0471
2024-06-04,10.4029
2024-06-05,10.6341
2024-06-06,11.059
2024-06-07,11.1749
2024-06-10,11.2092
2024-06-11,11.4492
2024-06-12,11.564
2024-06-13,11.567
2024-06-14,11.8677
2024-06-18,11.9095
2024-06-19,11.7056
2024-06-20,11.7019
2024-06-21,11.6499
2024-06-24,11.5225
2024-06-25,11.5293
2024-06-26,11.505
2024-06-27,11.4902
2024-06-28,11.4959
2024-07-01,11.5462
2024-07-02,11.496
2024-07-03,11.7156
2024-07-04,11.899
2024-07-05,12.1605
2024-07-08,12.3129
2024-07-09,12.2405
2024-07-10,12.2706
2024-07-11,12.5647
2024-07-12,12.6966
2024-07-15,12.7945
2024-07-16,12.7338
2024-07-18,12.5736
2024-07-19,12.3445
2024-07-22,12.44
2024-07-23,12.3274
2024-07-24,12.524
2024-07-25,12.491
2024-07-26,12.6321
2024-07-29,12.7723
2024-07-30,12.8384
2024-07-31,12.862
2024-08-01,12.791
2024-08-02,12.682
2024-08-05,12.1676
2024-08-06,12.0242
2024-08-07,12.3648
2024-08-08,12.2337
2024-08-09,12.3088
2024-08-12,12.2624
2024-08-13,12.0171
2024-08-14,11.9139
2024-08-16,12.1742
2024-08-19,12.3014
2024-08-20,12.2905
2024-08-21,12.3507
2024-08-22,12.3141
2024-08-23,12.2242
2024-08-26,12.3502
2024-08-27,12.3753
2024-08-28,12.4694
2024-08-29,12.4804
2024-08-30,12.518
2024-09-02,12.4599
2024-09-03,12.3961
2024-09-04,12.3658
2024-09-05,12.3928
2024-09-06,12.1531
2024-09-09,12.0266
2024-09-10,12.0458
2024-09-11,11.8597
2024-09-12,12.0586
2024-09-13,12.0268
2024-09-16,12.0208
2024-09-17,11.9979
2024-09-18,11.8935
2024-09-19,11.7427
2024-09-20,11.7856
2024-09-23,11.9681
2024-09-24,12.0537
2024-09-25,12.0635
2024-09-26,12.1747
2024-09-27,12.4187
2024-09-30,12.4103
2024-10-01,12.3673
2024-10-03,12.0233
2024-10-04,11.8926
2024-10-07,11.6104
2024-10-08,11.7495
2024-10-09,11.7204
2024-10-10,11.7192
2024-10-11,11.743
2024-10-14,11.7909
2024-10-15,11.8096
2024-10-16,11.8343
2024-10-17,11.648
2024-10-18,11.6728
2024-10-21,11.4726
2024-10-22,11.2255
2024-10-23,11.1103
2024-10-24,11.1108
2024-10-25,10.7967
2024-10-28,10.87
2024-10-29,10.9747
2024-10-30,10.9686
2024-10-31,10.9529
2024-11-04,10.8227
2024-11-05,10.949
2024-11-06,11.198
2024-11-07,11.1257
2024-11-08,10.8759
2024-11-11,10.8107
2024-11-12,10.6485
2024-11-13,10.4419
2024-11-14,10.3982
2024-11-18,10.3716
2024-11-19,10.3501
2024-11-21,10.168
2024-11-22,10.4102
2024-11-25,10.6823
2024-11-26,10.6454
2024-11-27,10.7167
2024-11-28,10.7324
2024-11-29,10.8169
2024-12-02,10.8194
2024-12-03,10.9592
2024-12-04,11.0008
2024-12-05,11.0132
2024-12-06,11.0423
2024-12-09,11.0227
2024-12-10,10.9648
2024-12-11,10.9439
2024-12-12,10.798
2024-12-13,10.8043
2024-12-16,10.784
2024-12-17,10.6266
2024-12-18,10.4698
2024-12-19,10.412
2024-12-20,10.2157
2024-12-23,10.2705
2024-12-24,10.2575
2024-12-26,10.2435
2024-12-27,10.1949
2024-12-30,10.1228
2024-12-31,10.2197
2025-01-01,10.2387
2025-01-02,10.3963
2025-01-03,10.4921
2025-01-06,10.1634
2025-01-07,10.266
2025-01-08,10.3566
2025-01-09,10.1316
2025-01-10,9.9898
2025-01-13,9.6766
2025-01-14,9.9331
2025-01-15,9.9556
2025-01-16,10.1032
2025-01-17,10.2245
2025-01-20,10.3103
2025-01-21,10.135
2025-01-22,10.0407
2025-01-23,10.0453
2025-01-24,9.852
2025-01-27,9.6001
2025-01-28,9.5663
2025-01-29,9.6795
2025-01-30,9.8148
2025-01-31,10.0358
2025-02-03,9.5784
2025-02-04,9.7449
2025-02-05,9.8512
2025-02-06,9.7561
2025-02-07,9.6936
2025-02-10,9.5325
2025-02-11,9.3876
2025-02-12,9.3827
2025-02-13,9.4145
2025-02-14,9.2236
2025-02-17,9.2855
2025-02-18,9.3028
2025-02-19,9.3666
2025-02-20,9.4756
2025-02-21,9.4034
2025-02-24,9.2767
2025-02-25,9.185
2025-02-27,9.0936
2025-02-28,8.8544
2025-03-03,8.7919
2025-03-04,8.8509
2025-03-05,9.0839
2025-03-06,9.2425
2025-03-07,9.2228
2025-03-10,9.0852
2025-03-11,9.1584
2025-03-12,9.1505
2025-03-13,9.1443
2025-03-17,9.1839
2025-03-18,9.3004
2025-03-19,9.4333
2025-03-20,9.5262
2025-03-21,9.7045
2025-03-24,9.8464
2025-03-25,9.7353
2025-03-26,9.6
2025-03-27,9.7199
2025-03-28,9.7218
2025-03-31,9.7206
2025-04-01,9.7292
2025-04-02,9.7575
2025-04-03,9.7298
2025-04-04,9.4059
2025-04-07,9.132
2025-04-08,9.3702
2025-04-09,9.2884
2025-04-11,9.4949
2025-04-15,9.654
2025-04-16,9.7946
2025-04-17,9.9095
2025-04-21,10.0909
2025-04-22,10.0873
2025-04-23,10.0954
2025-04-24,10.0899
2025-04-25,9.8837
2025-04-28,10.0829
2025-04-29,10.0646
2025-04-30,10.0446
2025-05-02,10.0576
2025-05-05,10.1991
2025-05-06,9.9514
2025-05-07,10.0318
2025-05-08,9.8809
2025-05-09,9.8111
2025-05-12,10.139
2025-05-13,10.0391
2025-05-14,10.1691
2025-05-15,10.2604
2025-05-16,10.3187
2025-05-19,10.2956
2025-05-20,10.2372
2025-05-21,10.2921
2025-05-22,10.1939
2025-05-23,10.2799
2025-05-26,10.3545
2025-05-27,10.3372
