Date,NAV
2023-11-21,10.0157
2023-11-22,10.0164
2023-11-23,10.0193
2023-11-24,10.0237
2023-11-28,10.021
2023-11-29,10.0142
2023-11-30,10.0468
2023-12-01,10.0459
2023-12-04,10.1905
2023-12-05,10.3569
2023-12-06,10.5667
2023-12-07,10.5941
2023-12-08,10.5339
2023-12-11,10.5717
2023-12-12,10.521
2023-12-13,10.5371
2023-12-14,10.7137
2023-12-15,10.8568
2023-12-18,10.9529
2023-12-19,10.9687
2023-12-20,10.5549
2023-12-21,10.6972
2023-12-22,10.8621
2023-12-26,10.8613
2023-12-27,10.9443
2023-12-28,11.1871
2023-12-29,11.3032
2024-01-01,11.3831
2024-01-02,11.3667
2024-01-03,11.459
2024-01-04,11.6209
2024-01-05,11.6676
2024-01-08,11.5179
2024-01-09,11.5523
2024-01-10,11.5779
2024-01-11,11.8022
2024-01-12,11.8372
2024-01-15,12.0423
2024-01-16,12.007
2024-01-17,11.8923
2024-01-18,11.8808
2024-01-19,12.1679
2024-01-23,11.8181
2024-01-24,12.1676
2024-01-25,12.217
2024-01-29,12.5621
2024-01-30,12.4582
2024-01-31,12.6385
2024-02-01,12.7569
2024-02-02,12.9675
2024-02-05,13.2118
2024-02-06,13.2476
2024-02-07,13.2891
2024-02-08,13.2958
2024-02-09,13.1817
2024-02-12,12.8027
2024-02-13,12.8482
2024-02-14,13.0455
2024-02-15,13.1658
2024-02-16,13.18
2024-02-19,13.2188
2024-02-20,13.2237
2024-02-21,13.111
2024-02-22,13.2708
2024-02-23,13.364
2024-02-26,13.3339
2024-02-27,13.2938
2024-02-28,13.1186
2024-02-29,13.2347
2024-03-01,13.4797
2024-03-04,13.5983
2024-03-05,13.8873
2024-03-06,13.8936
2024-03-07,13.9762
2024-03-11,13.6681
2024-03-12,13.421
2024-03-13,12.7153
2024-03-14,13.1736
2024-03-15,13.1466
2024-03-18,13.201
2024-03-19,12.9337
2024-03-20,13.031
2024-03-21,13.3091
2024-03-22,13.3147
2024-03-26,13.2995
2024-03-27,13.3454
2024-03-28,13.4357
2024-03-31,13.4363
2024-04-01,13.7217
2024-04-02,13.8389
2024-04-03,13.8433
2024-04-04,13.9332
2024-04-05,14.0753
2024-04-08,14.1231
2024-04-09,14.093
2024-04-10,14.1044
2024-04-12,14.1332
2024-04-15,13.9623
2024-04-16,14.0108
2024-04-18,14.0018
2024-04-19,13.9958
2024-04-22,14.0686
2024-04-23,14.1424
2024-04-24,14.21
2024-04-25,14.2836
2024-04-26,14.3932
2024-04-29,14.4431
2024-04-30,14.4972
2024-05-02,14.6156
2024-05-03,14.5466
2024-05-06,14.2973
2024-05-07,14.0967
2024-05-08,14.2524
2024-05-09,13.9453
2024-05-10,14.0337
2024-05-13,13.9784
2024-05-14,14.2777
2024-05-15,14.2995
2024-05-16,14.3932
2024-05-17,14.5602
2024-05-21,14.7871
2024-05-22,14.837
2024-05-23,14.9496
2024-05-24,14.8988
2024-05-27,14.8518
2024-05-28,14.7472
2024-05-29,14.6856
2024-05-30,14.593
2024-05-31,14.692
2024-06-03,15.1526
2024-06-04,13.9158
2024-06-05,14.477
2024-06-06,14.7814
2024-06-07,14.9632
2024-06-10,15.0236
2024-06-11,15.1505
2024-06-12,15.2445
2024-06-13,15.2492
2024-06-14,15.3903
2024-06-18,15.482
2024-06-19,15.4193
2024-06-20,15.5539
2024-06-21,15.4662
2024-06-24,15.4493
2024-06-25,15.4328
2024-06-26,15.4508
2024-06-27,15.475
2024-06-28,15.498
2024-07-01,15.6718
2024-07-02,15.7116
2024-07-03,15.7855
2024-07-04,15.8158
2024-07-05,15.9781
2024-07-08,15.9366
2024-07-09,15.9377
2024-07-10,15.8637
2024-07-11,15.9458
2024-07-12,15.9279
2024-07-15,16.0378
2024-07-16,16.0262
2024-07-18,16.0104
2024-07-19,15.7795
2024-07-22,15.8127
2024-07-23,15.8141
2024-07-24,15.9986
2024-07-25,16.0012
2024-07-26,16.2725
2024-07-29,16.2688
2024-07-30,16.2676
2024-07-31,16.3395
2024-08-01,16.3663
2024-08-02,16.2904
2024-08-05,15.841
2024-08-06,15.7614
2024-08-07,16.0186
2024-08-08,15.9481
2024-08-09,16.0266
2024-08-12,15.8713
2024-08-13,15.6452
2024-08-14,15.5776
2024-08-16,15.8244
2024-08-19,15.888
2024-08-20,15.9916
2024-08-21,16.1251
2024-08-22,16.1655
2024-08-23,16.1247
2024-08-26,16.1914
2024-08-27,16.2392
2024-08-28,16.2176
2024-08-29,16.1941
2024-08-30,16.21
2024-09-02,16.2297
2024-09-03,16.2302
2024-09-04,16.1942
2024-09-05,16.1534
2024-09-06,15.9994
2024-09-09,16.0363
2024-09-10,16.0301
2024-09-11,15.9481
2024-09-12,16.1423
2024-09-13,16.1993
2024-09-16,16.1505
2024-09-17,16.108
2024-09-18,16.1332
2024-09-19,16.0272
2024-09-20,16.0771
2024-09-23,16.2157
2024-09-24,16.1859
2024-09-25,16.2081
2024-09-26,16.3482
2024-09-27,16.4246
2024-09-30,16.2679
2024-10-01,16.2129
2024-10-03,15.8551
2024-10-04,15.68
2024-10-07,15.4744
2024-10-08,15.6719
2024-10-09,15.6686
2024-10-10,15.6338
2024-10-11,15.6524
2024-10-14,15.715
2024-10-15,15.6011
2024-10-16,15.5756
2024-10-17,15.4195
2024-10-18,15.3927
2024-10-21,15.2763
2024-10-22,15.0134
2024-10-23,15.0355
2024-10-24,14.9474
2024-10-25,14.7565
2024-10-28,14.8615
2024-10-29,15.0081
2024-10-30,15.056
2024-10-31,15.0866
2024-11-04,14.9413
2024-11-05,14.9962
2024-11-06,15.206
2024-11-07,15.0253
2024-11-08,14.8634
2024-11-11,14.768
2024-11-12,14.5706
2024-11-13,14.3317
2024-11-14,14.3536
2024-11-18,14.3428
2024-11-19,14.3267
2024-11-21,14.0196
2024-11-22,14.3777
2024-11-25,14.577
2024-11-26,14.5684
2024-11-27,14.6516
2024-11-28,14.5693
2024-11-29,14.7572
2024-12-02,14.7947
2024-12-03,14.9297
2024-12-04,14.9211
2024-12-05,15.0128
2024-12-06,15.0406
2024-12-09,15.0295
2024-12-10,14.9627
2024-12-11,14.9778
2024-12-12,14.8134
2024-12-13,14.8895
2024-12-16,14.8966
2024-12-17,14.7086
2024-12-18,14.563
2024-12-19,14.431
2024-12-20,14.2101
2024-12-23,14.2967
2024-12-24,14.2665
2024-12-26,14.2649
2024-12-27,14.2656
2024-12-30,14.2319
2024-12-31,14.2758
2025-01-01,14.3261
