Date,NAV
2021-05-03,10.0222
2021-05-04,9.932
2021-05-05,10.0107
2021-05-06,10.0187
2021-05-07,10.1044
2021-05-10,10.261
2021-05-11,10.3408
2021-05-12,10.2668
2021-05-14,10.1227
2021-05-17,10.1897
2021-05-18,10.2603
2021-05-19,10.2871
2021-05-20,10.2352
2021-05-21,10.2696
2021-05-24,10.3172
2021-05-25,10.3044
2021-05-26,10.2798
2021-05-27,10.3616
2021-05-28,10.374
2021-05-31,10.5308
2021-06-01,10.4689
2021-06-02,10.5134
2021-06-03,10.5618
2021-06-04,10.6558
2021-06-07,10.7765
2021-06-08,10.7168
2021-06-09,10.5669
2021-06-10,10.6353
2021-06-11,10.6853
2021-06-14,10.5895
2021-06-15,10.5944
2021-06-16,10.5702
2021-06-17,10.4504
2021-06-18,10.4315
2021-06-21,10.4854
2021-06-22,10.6334
2021-06-23,10.5486
2021-06-24,10.5253
2021-06-25,10.6185
2021-06-28,10.6476
2021-06-29,10.5923
2021-06-30,10.5955
2021-07-01,10.5684
2021-07-02,10.5638
2021-07-05,10.6578
2021-07-06,10.6478
2021-07-07,10.6708
2021-07-08,10.5508
2021-07-09,10.5839
2021-07-12,10.566
2021-07-13,10.6524
2021-07-14,10.6948
2021-07-15,10.7256
2021-07-16,10.7828
2021-07-19,10.6563
2021-07-20,10.5264
2021-07-22,10.6932
2021-07-23,10.7126
2021-07-26,10.7275
2021-07-27,10.6342
2021-07-28,10.6686
2021-07-29,10.7525
2021-07-30,10.8512
2021-08-02,10.9665
2021-08-03,11.0516
2021-08-04,11.0135
2021-08-05,11.0048
2021-08-06,10.9724
2021-08-09,10.8599
2021-08-10,10.7086
2021-08-11,10.843
2021-08-12,10.8879
2021-08-13,10.8716
2021-08-16,10.8976
2021-08-17,10.6705
2021-08-18,10.6078
2021-08-20,10.3181
2021-08-23,10.2144
2021-08-24,10.4499
2021-08-25,10.4796
2021-08-26,10.3972
2021-08-27,10.4922
2021-08-30,10.6278
2021-08-31,10.6908
2021-09-01,10.7078
2021-09-02,10.8156
2021-09-03,10.8875
2021-09-06,10.9022
2021-09-07,10.8964
2021-09-08,10.8925
2021-09-09,10.9441
2021-09-13,10.9538
2021-09-14,11.0317
2021-09-15,11.0822
2021-09-16,11.1641
2021-09-17,11.0366
2021-09-20,10.8359
2021-09-21,10.9025
2021-09-22,11.0002
2021-09-23,11.2085
2021-09-24,11.1046
2021-09-27,11.0895
