Date,NAV
2023-11-21,10.0148
2023-11-22,10.015
2023-11-23,10.0175
2023-11-24,10.0214
2023-11-28,10.0174
2023-11-29,10.0102
2023-11-30,10.0419
2023-12-01,10.0405
2023-12-04,10.1837
2023-12-05,10.3496
2023-12-06,10.5588
2023-12-07,10.5857
2023-12-08,10.5251
2023-12-11,10.5615
2023-12-12,10.5103
2023-12-13,10.5259
2023-12-14,10.7019
2023-12-15,10.8414
2023-12-18,10.9359
2023-12-19,10.9512
2023-12-20,10.5376
2023-12-21,10.6792
2023-12-22,10.8433
2023-12-26,10.8406
2023-12-27,10.923
2023-12-28,11.1648
2023-12-29,11.2732
2024-01-01,11.3514
2024-01-02,11.3345
2024-01-03,11.426
2024-01-04,11.587
2024-01-05,11.633
2024-01-08,11.4823
2024-01-09,11.5204
2024-01-10,11.5408
2024-01-11,11.7638
2024-01-12,11.7982
2024-01-15,12.0011
2024-01-16,11.9654
2024-01-17,11.8507
2024-01-18,11.8388
2024-01-19,12.1243
2024-01-23,11.7761
2024-01-24,12.1238
2024-01-25,12.1815
2024-01-29,12.5236
2024-01-30,12.4197
2024-01-31,12.599
2024-02-01,12.7165
2024-02-02,12.926
2024-02-05,13.1679
2024-02-06,13.203
2024-02-07,13.2439
2024-02-08,13.2501
2024-02-09,13.1358
2024-02-12,12.7566
2024-02-13,12.8014
2024-02-14,12.9975
2024-02-15,13.1169
2024-02-16,13.1304
2024-02-19,13.1675
2024-02-20,13.172
2024-02-21,13.0592
2024-02-22,13.2178
2024-02-23,13.3102
2024-02-26,13.2787
2024-02-27,13.2382
2024-02-28,13.0632
2024-02-29,13.1783
2024-03-01,13.4217
2024-03-04,13.4962
2024-03-05,13.7826
2024-03-06,13.7883
2024-03-07,13.8697
2024-03-11,13.562
2024-03-12,13.3163
2024-03-13,12.6156
2024-03-14,13.071
2024-03-15,13.0432
2024-03-18,13.0957
2024-03-19,12.83
2024-03-20,12.9261
2024-03-21,13.2014
2024-03-22,13.2064
2024-03-26,13.1894
2024-03-27,13.2345
2024-03-28,13.3235
2024-03-31,13.3226
2024-04-01,13.6048
2024-04-02,13.7205
2024-04-03,13.7244
2024-04-04,13.813
2024-04-05,13.9534
2024-04-08,13.9993
2024-04-09,13.9691
2024-04-10,13.9798
2024-04-12,14.0073
2024-04-15,13.8365
2024-04-16,13.884
2024-04-18,13.8741
2024-04-19,13.8677
2024-04-22,13.9383
2024-04-23,14.011
2024-04-24,14.0774
2024-04-25,14.1497
2024-04-26,14.2578
2024-04-29,14.3057
2024-04-30,14.3588
2024-05-02,14.475
2024-05-03,14.4062
2024-05-06,14.1577
2024-05-07,13.9586
2024-05-08,14.1123
2024-05-09,13.8076
2024-05-10,13.8947
2024-05-13,13.8383
2024-05-14,14.1341
2024-05-15,14.1552
2024-05-16,14.2474
2024-05-17,14.4122
2024-05-21,14.6348
2024-05-22,14.6836
2024-05-23,14.7945
2024-05-24,14.7438
2024-05-27,14.6958
2024-05-28,14.5918
2024-05-29,14.5343
2024-05-30,14.4421
2024-05-31,14.5397
2024-06-03,14.9941
2024-06-04,13.7698
2024-06-05,14.3245
2024-06-06,14.6251
2024-06-07,14.8048
2024-06-10,14.863
2024-06-11,14.988
2024-06-12,15.0805
2024-06-13,15.0846
2024-06-14,15.2237
2024-06-18,15.3123
2024-06-19,15.2497
2024-06-20,15.3823
2024-06-21,15.295
2024-06-24,15.2767
2024-06-25,15.2599
2024-06-26,15.2772
2024-06-27,15.3005
2024-06-28,15.3228
2024-07-01,15.4929
2024-07-02,15.5317
2024-07-03,15.6042
2024-07-04,15.6336
2024-07-05,15.7935
2024-07-08,15.7509
2024-07-09,15.7514
2024-07-10,15.6777
2024-07-11,15.7582
2024-07-12,15.7401
2024-07-15,15.847
2024-07-16,15.835
2024-07-18,15.8183
2024-07-19,15.5895
2024-07-22,15.6207
2024-07-23,15.6216
2024-07-24,15.8033
2024-07-25,15.8053
2024-07-26,16.0727
2024-07-29,16.0674
2024-07-30,16.0656
2024-07-31,16.1362
2024-08-01,16.162
2024-08-02,16.0866
2024-08-05,15.6412
2024-08-06,15.562
2024-08-07,15.8154
2024-08-08,15.7453
2024-08-09,15.8223
2024-08-12,15.6673
2024-08-13,15.4435
2024-08-14,15.3763
2024-08-16,15.6188
2024-08-19,15.6799
2024-08-20,15.7817
2024-08-21,15.9128
2024-08-22,15.9522
2024-08-23,15.9114
2024-08-26,15.9756
2024-08-27,16.0222
2024-08-28,16.0003
2024-08-29,15.9766
2024-08-30,15.9917
2024-09-02,16.0095
2024-09-03,16.0094
2024-09-04,15.9734
2024-09-05,15.9326
2024-09-06,15.7802
2024-09-09,15.8149
2024-09-10,15.8083
2024-09-11,15.7268
2024-09-12,15.9179
2024-09-13,15.9735
2024-09-16,15.9237
2024-09-17,15.8813
2024-09-18,15.9056
2024-09-19,15.8006
2024-09-20,15.8492
2024-09-23,15.9842
2024-09-24,15.9543
2024-09-25,15.9757
2024-09-26,16.1132
2024-09-27,16.188
2024-09-30,16.0319
2024-10-01,15.9772
2024-10-03,15.6234
2024-10-04,15.4504
2024-10-07,15.2462
2024-10-08,15.4402
2024-10-09,15.4364
2024-10-10,15.4016
2024-10-11,15.4195
2024-10-14,15.4795
2024-10-15,15.3668
2024-10-16,15.3412
2024-10-17,15.1868
2024-10-18,15.1599
2024-10-21,15.0437
2024-10-22,14.7843
2024-10-23,14.8056
2024-10-24,14.7183
2024-10-25,14.5298
2024-10-28,14.6316
2024-10-29,14.7755
2024-10-30,14.8221
2024-10-31,14.8517
2024-11-04,14.707
2024-11-05,14.7605
2024-11-06,14.9665
2024-11-07,14.7881
2024-11-08,14.6282
2024-11-11,14.5328
2024-11-12,14.338
2024-11-13,14.1024
2024-11-14,14.1235
2024-11-18,14.1109
2024-11-19,14.0945
2024-11-21,13.7915
2024-11-22,14.1432
2024-11-25,14.3377
2024-11-26,14.3288
2024-11-27,14.4101
2024-11-28,14.3286
2024-11-29,14.5129
2024-12-02,14.5482
2024-12-03,14.6805
2024-12-04,14.6715
2024-12-05,14.7612
2024-12-06,14.788
2024-12-09,14.7756
2024-12-10,14.7093
2024-12-11,14.7237
2024-12-12,14.5615
2024-12-13,14.6358
2024-12-16,14.6413
2024-12-17,14.456
2024-12-18,14.3125
2024-12-19,14.1821
2024-12-20,13.9646
2024-12-23,14.0483
2024-12-24,14.0181
2024-12-26,14.0155
2024-12-27,14.0157
2024-12-30,13.9812
2024-12-31,14.0238
2025-01-01,14.0728
2025-01-02,14.2972
2025-01-03,14.238
2025-01-06,13.8994
2025-01-07,13.9681
2025-01-08,13.9534
2025-01-09,13.8086
2025-01-10,13.641
2025-01-13,13.3237
2025-01-14,13.5437
2025-01-15,13.5642
2025-01-16,13.6954
2025-01-17,13.8247
2025-01-20,13.8867
2025-01-21,13.6932
2025-01-22,13.6482
2025-01-23,13.731
2025-01-24,13.6015
2025-01-27,13.3571
2025-01-28,13.3724
2025-01-29,13.4702
2025-01-30,13.5362
2025-01-31,13.7688
2025-02-03,13.4647
2025-02-04,13.6914
2025-02-05,13.6948
2025-02-06,13.6065
2025-02-07,13.5453
2025-02-10,13.3832
2025-02-11,13.1127
2025-02-12,13.1046
2025-02-13,13.1043
2025-02-14,12.8914
2025-02-17,12.9585
2025-02-18,12.8893
2025-02-19,12.9561
2025-02-20,12.9974
2025-02-21,12.9539
2025-02-24,12.842
2025-02-25,12.7791
2025-02-27,12.6707
2025-02-28,12.4522
2025-03-03,12.4622
2025-03-04,12.462
2025-03-05,12.7163
2025-03-06,12.8363
2025-03-07,12.8284
2025-03-10,12.7102
2025-03-11,12.7101
2025-03-12,12.7566
2025-03-13,12.6792
2025-03-17,12.7008
2025-03-18,12.8981
2025-03-19,13.1153
2025-03-20,13.1941
2025-03-21,13.3517
2025-03-24,13.5287
2025-03-25,13.4314
2025-03-26,13.3155
2025-03-27,13.4789
2025-03-28,13.4062
2025-03-31,13.4051
2025-04-01,13.3523
2025-04-02,13.4565
2025-04-03,13.4974
2025-04-04,13.0411
2025-04-07,12.5844
2025-04-08,12.8574
2025-04-09,12.7183
2025-04-11,12.9201
2025-04-15,13.2713
2025-04-16,13.3437
2025-04-17,13.4742
2025-04-21,13.6508
2025-04-22,13.6328
2025-04-23,13.731
2025-04-24,13.7229
2025-04-25,13.4411
2025-04-28,13.6633
2025-04-29,13.6635
2025-04-30,13.614
2025-05-02,13.5775
