Date,NAV
2023-05-31,10.0098
2023-06-01,10.0108
2023-06-02,10.0118
2023-06-05,10.0149
2023-06-06,10.0159
2023-06-07,10.0211
2023-06-08,10.0069
2023-06-09,10.0183
2023-06-12,10.0319
2023-06-13,10.0546
2023-06-14,10.0316
2023-06-15,10.038
2023-06-16,10.0539
2023-06-19,10.1014
2023-06-20,10.1058
2023-06-21,10.1103
2023-06-22,10.0823
2023-06-23,10.1114
2023-06-26,10.1507
2023-06-27,10.1727
2023-06-28,10.3676
2023-06-30,10.4414
2023-07-03,10.4962
2023-07-04,10.4196
2023-07-05,10.4889
2023-07-06,10.5402
2023-07-07,10.5048
2023-07-10,10.4446
2023-07-11,10.4732
2023-07-12,10.5755
2023-07-13,10.4903
2023-07-14,10.6517
2023-07-17,10.7518
2023-07-18,10.7908
2023-07-19,10.8706
2023-07-20,10.927
2023-07-21,10.845
2023-07-24,10.8168
2023-07-25,10.8762
2023-07-26,10.9641
2023-07-27,11.0169
2023-07-28,11.0798
2023-07-31,11.1063
2023-08-01,11.124
2023-08-02,10.947
2023-08-03,11.0261
2023-08-04,11.0982
2023-08-07,11.1895
2023-08-08,11.2508
2023-08-09,11.3941
2023-08-10,11.4472
2023-08-11,11.3845
2023-08-14,11.2947
2023-08-16,11.2282
2023-08-17,11.2224
2023-08-18,11.2818
2023-08-21,11.4715
2023-08-22,11.5549
2023-08-23,11.5235
2023-08-24,11.4451
2023-08-25,11.4131
2023-08-28,11.4543
2023-08-29,11.502
2023-08-30,11.6168
2023-08-31,11.762
2023-09-01,11.9085
2023-09-04,12.002
2023-09-05,12.1793
2023-09-06,12.2067
2023-09-07,12.2946
2023-09-08,12.3499
2023-09-11,12.396
2023-09-12,12.0208
2023-09-13,12.1272
2023-09-14,12.1952
2023-09-15,12.2815
2023-09-18,12.1107
2023-09-20,11.9654
2023-09-21,11.9115
2023-09-22,11.8535
2023-09-25,11.8905
2023-09-26,11.9766
2023-09-27,12.1006
2023-09-29,12.1011
2023-10-03,12.0333
2023-10-04,11.9074
2023-10-05,11.9765
2023-10-06,12.0818
2023-10-09,11.9053
2023-10-10,12.0576
2023-10-11,12.2001
2023-10-12,12.2795
2023-10-13,12.2721
2023-10-16,12.2569
2023-10-17,12.276
2023-10-18,12.2381
2023-10-19,12.2548
2023-10-20,12.1607
2023-10-23,11.816
2023-10-25,11.815
2023-10-26,11.7996
2023-10-27,11.9951
2023-10-30,12.0288
