Date,NAV
2023-04-13,10.008
2023-04-17,10.0168
2023-04-18,10.0104
2023-04-19,10.0077
2023-04-20,10.0135
2023-04-21,10.0134
2023-04-24,10.0371
2023-04-25,10.0489
2023-04-26,10.0567
2023-04-27,10.0572
2023-04-28,10.0934
2023-05-02,10.101
2023-05-03,10.0863
2023-05-04,10.1252
2023-05-05,10.0467
2023-05-08,10.0902
2023-05-09,10.0669
2023-05-10,10.0792
2023-05-11,10.0675
2023-05-12,10.0579
2023-05-15,10.0817
2023-05-16,10.0953
2023-05-17,10.0524
2023-05-18,9.9904
2023-05-19,9.9991
2023-05-22,10.0654
2023-05-23,10.0217
2023-05-24,10.0057
2023-05-25,10.0241
2023-05-26,10.0741
2023-05-29,10.0615
2023-05-30,10.0978
2023-05-31,10.1151
2023-06-01,10.1025
2023-06-02,10.1154
2023-06-05,10.1188
2023-06-06,10.1046
2023-06-07,10.1481
2023-06-08,10.1564
2023-06-09,10.161
2023-06-12,10.1714
2023-06-13,10.2279
2023-06-14,10.2308
2023-06-15,10.2617
2023-06-16,10.2931
2023-06-19,10.3627
2023-06-20,10.3748
2023-06-21,10.3769
2023-06-22,10.3665
2023-06-23,10.4186
2023-06-26,10.4384
2023-06-27,10.4358
2023-06-28,10.573
2023-06-30,10.7005
2023-07-03,10.7439
2023-07-04,10.7008
2023-07-05,10.7563
2023-07-06,10.8509
2023-07-07,11.1523
2023-07-10,11.0624
2023-07-11,11.1327
2023-07-12,11.1886
2023-07-13,11.046
2023-07-14,11.1066
2023-07-17,11.192
2023-07-18,11.1574
2023-07-19,11.2173
2023-07-20,11.3045
2023-07-21,11.2585
2023-07-24,11.2022
2023-07-25,11.2157
2023-07-26,11.2582
2023-07-27,11.2432
2023-07-28,11.2647
2023-07-31,11.3292
2023-08-01,11.3437
2023-08-02,11.1945
2023-08-03,11.1899
2023-08-04,11.214
2023-08-07,11.2616
2023-08-08,11.2362
2023-08-09,11.2679
2023-08-10,11.2256
2023-08-11,11.2219
2023-08-14,11.1044
2023-08-16,11.1691
2023-08-17,11.1388
2023-08-18,11.1471
2023-08-21,11.2046
2023-08-22,11.223
2023-08-23,11.193
2023-08-24,11.1481
2023-08-25,11.1001
2023-08-28,11.1612
2023-08-29,11.2064
2023-08-30,11.2613
2023-08-31,11.2574
2023-09-01,11.3313
2023-09-04,11.388
2023-09-05,11.6031
2023-09-06,11.6359
2023-09-07,11.7018
2023-09-08,11.758
2023-09-11,11.8263
2023-09-12,11.5411
2023-09-13,11.6424
2023-09-14,11.7416
2023-09-15,11.8757
2023-09-18,11.7231
2023-09-20,11.5839
2023-09-21,11.5152
2023-09-22,11.5209
2023-09-25,11.5316
2023-09-26,11.5676
2023-09-27,11.7344
2023-09-29,11.8114
2023-10-03,11.7261
2023-10-04,11.5791
2023-10-05,11.5925
2023-10-06,11.6908
2023-10-09,11.4727
2023-10-10,11.6621
2023-10-11,11.7833
2023-10-12,11.8506
2023-10-13,11.8629
2023-10-16,11.8386
2023-10-17,11.8321
2023-10-18,11.7292
2023-10-19,11.7448
2023-10-20,11.6995
2023-10-23,11.2806
2023-10-25,11.2675
2023-10-26,11.262
2023-10-27,11.5173
2023-10-30,11.4823
